"","subj_idx","rt","response","Affil","rt_log"
"5419",449943813,2.662,"Ingroup Better","Democrat",0.97907771997292
"5420",449943813,0.48,"Outgroup Better","Democrat",-0.7339691750802
"5421",449943813,9.46,"Outgroup Better","Democrat",2.24707238306379
"5422",449943813,1.344,"Ingroup Better","Democrat",0.295650242100958
"5423",449943813,0.227,"Ingroup Better","Democrat",-1.48280526150073
"5424",449943813,0.455,"Ingroup Better","Democrat",-0.787457860031187
"5425",449943813,5.228,"Ingroup Better","Democrat",1.65402879576198
"5426",449943813,2.127,"Ingroup Better","Democrat",0.7547125362181
"5427",449943813,2.607,"Outgroup Better","Democrat",0.958200134951365
"5428",449943813,1.154,"Outgroup Better","Democrat",0.143234168085908
"5429",449943813,0.238,"Ingroup Better","Democrat",-1.43548460531066
"5430",449943813,0.602,"Ingroup Better","Democrat",-0.507497833673316
"5431",449943813,7.341,"Outgroup Better","Democrat",1.99347507312864
"5432",449943813,5.745,"Ingroup Better","Democrat",1.74832991130072
"5433",449943813,1.114,"Ingroup Better","Democrat",0.107957141505092
"5434",449943813,0.318,"Ingroup Better","Democrat",-1.14570389620196
"5435",449943813,2.651,"Outgroup Better","Democrat",0.974936927306888
"5436",449943813,1.754,"Ingroup Better","Democrat",0.561898893949991
"5437",449943813,0.411,"Ingroup Better","Democrat",-0.889162064485903
"5438",449943813,3.078,"Outgroup Better","Democrat",1.12428003541669
"5439",449943813,0.845,"Ingroup Better","Democrat",-0.168418651624963
"5440",449943813,5.069,"Ingroup Better","Democrat",1.62314355949021
"5521",452249694,5.504,"Ingroup Better","Republican",1.70547510063104
"5522",452249694,5.152,"Outgroup Better","Republican",1.63938498880205
"5523",452249694,5.817,"Ingroup Better","Republican",1.76078466492862
"5524",452249694,1.906,"Outgroup Better","Republican",0.64500680523201
"5525",452249694,5.684,"Ingroup Better","Republican",1.73765521023485
"5526",452249694,1.558,"Ingroup Better","Republican",0.443402947448557
"5527",452249694,10.287,"Ingroup Better","Republican",2.33088096214889
"5528",452249694,3.859,"Outgroup Better","Republican",1.35040808255548
"5529",452249694,2.216,"Ingroup Better","Republican",0.795703768885037
"5531",452249694,5.759,"Outgroup Better","Republican",1.75076384852454
"5532",452249694,5.037,"Outgroup Better","Republican",1.61681066676351
"5533",452249694,3.643,"Outgroup Better","Republican",1.29280751802643
"5534",452249694,6.944,"Outgroup Better","Republican",1.93787797735805
"5535",452249694,5.109,"Outgroup Better","Republican",1.63100369034866
"5536",452249694,3.8,"Outgroup Better","Republican",1.33500106673234
"5537",452249694,2.104,"Outgroup Better","Republican",0.743840294875463
"5538",452249694,3.544,"Outgroup Better","Republican",1.26525603274283
"5539",452249694,2.023,"Ingroup Better","Republican",0.704581558185609
"5540",452249694,2.155,"Outgroup Better","Republican",0.767790723555711
"5541",452249694,5.601,"Ingroup Better","Republican",1.7229451532277
"5542",452249694,3.577,"Outgroup Better","Republican",1.27452446027688
"5543",452249694,4.659,"Outgroup Better","Republican",1.53880083283466
"5544",452249694,4.231,"Ingroup Better","Republican",1.44243837173793
"5545",452249694,3.807,"Outgroup Better","Republican",1.33684147740036
"5546",452249694,13.472,"Outgroup Better","Republican",2.60061345749997
"5547",452249694,4.357,"Ingroup Better","Republican",1.47178374713531
"5548",452249694,6.438,"Outgroup Better","Republican",1.86221793287662
"5549",452249694,4.428,"Outgroup Better","Republican",1.48794801484639
"5550",452249694,3.681,"Outgroup Better","Republican",1.30318445439688
"5551",452249694,2.201,"Ingroup Better","Republican",0.788911802544325
"5552",452249694,3.874,"Outgroup Better","Republican",1.3542875649848
"5553",452249694,0.553,"Outgroup Better","Republican",-0.592397277459802
"5554",452249694,1.692,"Outgroup Better","Republican",0.525911261184032
"5555",452249694,2.583,"Outgroup Better","Republican",0.948951514113703
"5556",452249694,5.625,"Ingroup Better","Republican",1.72722094809048
"5557",452249694,4.825,"Ingroup Better","Republican",1.57381073479095
"5558",452249694,1.458,"Outgroup Better","Republican",0.377065633586466
"5559",452249694,3.359,"Ingroup Better","Republican",1.21164331063016
"5560",452249694,6.037,"Ingroup Better","Republican",1.79790719981429
"5561",452249694,0.847,"Outgroup Better","Republican",-0.166054584330083
"5562",452249694,2.742,"Ingroup Better","Republican",1.00868758114012
"5563",452249694,3.479,"Outgroup Better","Republican",1.24674489616981
"5564",452249694,1.534,"Outgroup Better","Republican",0.427878702945064
"5565",452249694,4.04,"Outgroup Better","Republican",1.39624469197306
"5566",452249694,2.096,"Ingroup Better","Republican",0.740030766458796
"5567",452249694,6.887,"Outgroup Better","Republican",1.92963557656256
"5568",452249694,2.253,"Outgroup Better","Republican",0.812262661450107
"5569",452249694,8.262,"Outgroup Better","Republican",2.11166668897457
"5570",452249694,6.443,"Outgroup Better","Republican",1.86299427015651
"5571",452249694,3.64,"Ingroup Better","Republican",1.29198368164865
"5572",452249694,7.214,"Outgroup Better","Republican",1.97602358248135
"5573",452249694,5.253,"Outgroup Better","Republican",1.65879934197182
"5574",452249694,2.321,"Ingroup Better","Republican",0.8419981272923
"5575",452249694,2.12,"Outgroup Better","Republican",0.751416088683921
"5576",452249694,5.97,"Outgroup Better","Republican",1.78674692740451
"5577",452249694,3.725,"Ingroup Better","Republican",1.31506685183152
"5578",452249694,1.976,"Outgroup Better","Republican",0.681074599325676
"5579",452249694,4.206,"Outgroup Better","Republican",1.43651207728051
"5580",452249694,3.817,"Outgroup Better","Republican",1.33946477376309
"5581",452249694,3.547,"Outgroup Better","Republican",1.26610217579148
"5582",452249694,1.932,"Outgroup Better","Republican",0.658555735790326
"5583",452249694,4.82,"Outgroup Better","Republican",1.57277392806251
"5584",452249694,3.946,"Outgroup Better","Republican",1.37270240760042
"5585",452249694,2.829,"Outgroup Better","Republican",1.03992329231943
"5586",452249694,4.093,"Outgroup Better","Republican",1.40927819751027
"5587",452249694,4.024,"Outgroup Better","Republican",1.39227643279744
"5588",452249694,3.777,"Outgroup Better","Republican",1.32893004373032
"5589",452249694,5.144,"Outgroup Better","Republican",1.63783098693532
"5590",452249694,5.07,"Ingroup Better","Republican",1.62334081760309
"5591",452249694,3.658,"Outgroup Better","Republican",1.29691654996867
"5592",452249694,3.659,"Outgroup Better","Republican",1.29718988603707
"5593",452249694,3.683,"Outgroup Better","Republican",1.30372763746293
"5594",452249694,6.232,"Ingroup Better","Republican",1.82969730856845
"5595",452249694,8.102,"Outgroup Better","Republican",2.0921109447805
"5596",452249694,5.424,"Outgroup Better","Republican",1.69083355063809
"5597",452249694,8.328,"Ingroup Better","Republican",2.11962333131267
"5598",452249694,3.919,"Outgroup Better","Republican",1.36583651921749
"5599",452249694,7.954,"Outgroup Better","Republican",2.0736749467855
"5600",452249694,8.356,"Outgroup Better","Republican",2.12297984369432
"5601",455194813,1.489,"Outgroup Better","Democrat",0.398104753701872
"5602",455194813,1.387,"Outgroup Better","Democrat",0.327143141332695
"5603",455194813,1.115,"Outgroup Better","Democrat",0.108854404912082
"5604",455194813,2.825,"Outgroup Better","Democrat",1.0385083645984
"5605",455194813,1.458,"Ingroup Better","Democrat",0.377065633586466
"5606",455194813,0.676,"Outgroup Better","Democrat",-0.391562202939173
"5607",455194813,0.95,"Outgroup Better","Democrat",-0.0512932943875506
"5608",455194813,0.973,"Outgroup Better","Democrat",-0.027371196796132
"5609",455194813,1.118,"Outgroup Better","Democrat",0.111541374732908
"5610",455194813,1.188,"Outgroup Better","Democrat",0.172271220940453
"5611",455194813,0.905,"Outgroup Better","Democrat",-0.0998203352822109
"5612",455194813,0.341,"Ingroup Better","Democrat",-1.07587280169862
"5613",455194813,2.688,"Ingroup Better","Democrat",0.988797422660903
"5614",455194813,0.828,"Ingroup Better","Democrat",-0.188742124596877
"5615",455194813,1.412,"Ingroup Better","Democrat",0.34500713907105
"5616",455194813,1.026,"Outgroup Better","Democrat",0.0256677467485778
"5617",455194813,0.093,"Outgroup Better","Democrat",-2.37515578582888
"5618",455194813,1.482,"Ingroup Better","Democrat",0.393392526873895
"5619",455194813,0.025,"Outgroup Better","Democrat",-3.68887945411394
"5620",455194813,1.341,"Outgroup Better","Democrat",0.293415604299541
"5621",455194813,1.046,"Ingroup Better","Democrat",0.0449733656427312
"5622",455194813,0.61,"Outgroup Better","Democrat",-0.49429632181478
"5623",455194813,0.714,"Outgroup Better","Democrat",-0.336872316642553
"5624",455194813,1.598,"Ingroup Better","Democrat",0.468752847344083
"5625",455194813,1.115,"Outgroup Better","Democrat",0.108854404912082
"5626",455194813,1.025,"Outgroup Better","Democrat",0.0246926125903714
"5627",455194813,1.05,"Ingroup Better","Democrat",0.048790164169432
"5628",455194813,0.554,"Outgroup Better","Democrat",-0.590590592234853
"5629",455194813,1.183,"Outgroup Better","Democrat",0.16805358499625
"5630",455194813,0.868,"Outgroup Better","Democrat",-0.141563564321787
"5631",455194813,1.507,"Ingroup Better","Democrat",0.410120919644358
"5632",455194813,0.625,"Outgroup Better","Democrat",-0.470003629245736
"5633",455194813,1.202,"Ingroup Better","Democrat",0.183986836113016
"5634",455194813,1.372,"Ingroup Better","Democrat",0.316269529303694
"5635",455194813,1.666,"Ingroup Better","Democrat",0.510425543744651
"5636",455194813,1.642,"Outgroup Better","Democrat",0.495915011030236
"5637",455194813,1.537,"Ingroup Better","Democrat",0.429832464556459
"5638",455194813,1.308,"Outgroup Better","Democrat",0.268499253035007
"5639",455194813,9.986,"Ingroup Better","Democrat",2.30118411207842
"5640",455194813,1.867,"Ingroup Better","Democrat",0.624332864559586
"5641",455194813,0.866,"Outgroup Better","Democrat",-0.143870370419702
"5642",455194813,1.36,"Outgroup Better","Democrat",0.307484699747961
"5643",455194813,1.053,"Outgroup Better","Democrat",0.0516432331518384
"5644",455194813,0.986,"Ingroup Better","Democrat",-0.0140989243795016
"5645",455194813,1.12,"Ingroup Better","Democrat",0.113328685307003
"5646",455194813,1.794,"Outgroup Better","Democrat",0.584447763636604
"5647",455194813,0.44,"Ingroup Better","Democrat",-0.82098055206983
"5648",455194813,1.085,"Outgroup Better","Democrat",0.0815799869924228
"5649",455194813,2.058,"Ingroup Better","Democrat",0.721734637411858
"5650",455194813,1.31,"Outgroup Better","Democrat",0.27002713721306
"5651",455194813,0.049,"Outgroup Better","Democrat",-3.01593498087151
"5652",455194813,0.774,"Ingroup Better","Democrat",-0.25618340539241
"5653",455194813,2.436,"Ingroup Better","Democrat",0.890357349847651
"5654",455194813,0.741,"Ingroup Better","Democrat",-0.29975465368605
"5655",455194813,0.471,"Outgroup Better","Democrat",-0.752897184965719
"5656",455194813,0.852,"Ingroup Better","Democrat",-0.160168752152821
"5657",455194813,1.668,"Ingroup Better","Democrat",0.511625303936555
"5658",455194813,1.244,"Ingroup Better","Democrat",0.218331994316988
"5659",455194813,0.552,"Ingroup Better","Democrat",-0.594207232705042
"5660",455194813,1.451,"Ingroup Better","Democrat",0.372252973902051
"5661",455194813,1.074,"Ingroup Better","Democrat",0.071389996086673
"5662",455194813,0.485,"Outgroup Better","Democrat",-0.723606388044654
"5663",455194813,0.608,"Ingroup Better","Democrat",-0.49758039701597
"5664",455194813,0.802,"Ingroup Better","Democrat",-0.220646671115623
"5665",455194813,0,"Ingroup Better","Democrat",NA
"5666",455194813,2.554,"Ingroup Better","Democrat",0.937660757610348
"5667",455194813,0.337,"Outgroup Better","Democrat",-1.08767234862978
"5668",455194813,0.571,"Ingroup Better","Democrat",-0.560366069326127
"5669",455194813,0.823,"Outgroup Better","Democrat",-0.194799078305067
"5670",455194813,0.985,"Ingroup Better","Democrat",-0.0151136378100482
"5671",455194813,1.598,"Outgroup Better","Democrat",0.468752847344083
"5672",455194813,1.272,"Outgroup Better","Democrat",0.24059046491793
"5673",455194813,0.828,"Outgroup Better","Democrat",-0.188742124596877
"5674",455194813,0.534,"Ingroup Better","Democrat",-0.627359440021942
"5675",455194813,0.252,"Ingroup Better","Democrat",-1.37832619147071
"5676",455194813,1.26,"Outgroup Better","Democrat",0.231111720963387
"5677",455194813,1.406,"Ingroup Better","Democrat",0.340748793388473
"5678",455194813,1.719,"Outgroup Better","Democrat",0.541742726400712
"5679",455194813,0.663,"Ingroup Better","Democrat",-0.410980288796275
"5680",455194813,2.151,"Ingroup Better","Democrat",0.765932850285593
"5681",455717130,4.298,"Outgroup Better","Republican",1.45814979822032
"5682",455717130,0.132,"Ingroup Better","Republican",-2.02495335639577
"5683",455717130,0.87,"Outgroup Better","Republican",-0.139262067333508
"5684",455717130,5.181,"Outgroup Better","Republican",1.64499808783265
"5685",455717130,4.011,"Ingroup Better","Republican",1.38904058678792
"5686",455717130,12.35,"Ingroup Better","Republican",2.51365606307399
"5687",455717130,1.104,"Outgroup Better","Republican",0.0989399478549036
"5688",455717130,1.356,"Ingroup Better","Republican",0.304539189518204
"5689",455717130,7.484,"Outgroup Better","Republican",2.01276740841184
"5690",455717130,5.224,"Ingroup Better","Republican",1.65326339197413
"5691",455717130,1.737,"Ingroup Better","Republican",0.552159487258968
"5692",455717130,2.578,"Outgroup Better","Republican",0.947013904516996
"5693",455717130,0.149,"Outgroup Better","Republican",-1.90380897303668
"5694",455717130,1.422,"Outgroup Better","Republican",0.352064331381049
"5695",455717130,2.653,"Ingroup Better","Republican",0.975691075155603
"5696",455717130,0.097,"Outgroup Better","Republican",-2.33304430047875
"5697",455717130,2.279,"Ingroup Better","Republican",0.823736750263547
"5698",455717130,4.009,"Ingroup Better","Republican",1.38854183366037
"5699",455717130,1.107,"Outgroup Better","Republican",0.1016536537265
"5700",455717130,4.136,"Ingroup Better","Republican",1.41972913720613
"5701",455717130,1.866,"Ingroup Better","Republican",0.623797102425152
"5702",455717130,2.998,"Outgroup Better","Republican",1.09794539968041
"5703",455717130,5.341,"Ingroup Better","Republican",1.67541290135763
"5704",455717130,3.216,"Ingroup Better","Republican",1.16813835131672
"5705",455717130,0.987,"Ingroup Better","Republican",-0.0130852395486555
"5706",455717130,2.296,"Outgroup Better","Republican",0.83116847845732
"5707",455717130,8.948,"Outgroup Better","Republican",2.19143004362788
"5708",455717130,5.336,"Ingroup Better","Republican",1.67447630861332
"5709",455717130,3.408,"Ingroup Better","Republican",1.22612560896707
"5710",455717130,2.962,"Outgroup Better","Republican",1.08586471584561
"5711",455717130,9.699,"Ingroup Better","Republican",2.27202278741141
"5712",455717130,0.127,"Ingroup Better","Republican",-2.06356819252355
"5714",455717130,3.637,"Outgroup Better","Republican",1.29115916600485
"5715",455717130,4.067,"Outgroup Better","Republican",1.40290562692509
"5716",455717130,0.061,"Outgroup Better","Republican",-2.79688141480883
"5717",455717130,2.899,"Ingroup Better","Republican",1.06436584993952
"5718",455717130,5.29,"Outgroup Better","Republican",1.66581824587021
"5719",455717130,0.813,"Outgroup Better","Republican",-0.207024169434327
"5720",455717130,10.735,"Outgroup Better","Republican",2.37350943133074
"5721",455717130,3.36,"Ingroup Better","Republican",1.21194097397511
"5722",455717130,4.714,"Outgroup Better","Republican",1.55053680451394
"5723",455717130,11.22,"Outgroup Better","Republican",2.41769790009455
"5724",455717130,2.42,"Ingroup Better","Republican",0.883767540168595
"5725",455717130,3.351,"Ingroup Better","Republican",1.20925880875517
"5726",455717130,3.197,"Ingroup Better","Republican",1.1622128700777
"5727",455717130,15.198,"Ingroup Better","Republican",2.72116384024759
"5728",455717130,17.324,"Outgroup Better","Republican",2.85209282335238
"5729",455717130,4.505,"Ingroup Better","Republican",1.5051878910603
"5730",455717130,2.323,"Outgroup Better","Republican",0.842859453788272
"5731",455717130,5.224,"Ingroup Better","Republican",1.65326339197413
"5732",455717130,3.765,"Outgroup Better","Republican",1.32574786125186
"5733",455717130,5.069,"Outgroup Better","Republican",1.62314355949021
"5734",455717130,0.78,"Outgroup Better","Republican",-0.2484613592985
"5735",455717130,7.584,"Ingroup Better","Republican",2.02604076495272
"5736",455717130,10.436,"Ingroup Better","Republican",2.34526136727448
"5737",455717130,4.509,"Outgroup Better","Republican",1.50607539943895
"5738",455717130,4.325,"Outgroup Better","Republican",1.46441214038384
"5739",455717130,3.584,"Ingroup Better","Republican",1.27647949511268
"5740",455717130,0.275,"Outgroup Better","Republican",-1.29098418131557
"5741",455717130,1.178,"Ingroup Better","Republican",0.163818085229395
"5742",455717130,2.361,"Outgroup Better","Republican",0.859085258103376
"5743",455717130,6.777,"Outgroup Better","Republican",1.91353452615398
"5744",455717130,3.253,"Ingroup Better","Republican",1.17957764749121
"5745",455717130,14.699,"Ingroup Better","Republican",2.68777946425985
"5746",455717130,2.364,"Outgroup Better","Republican",0.860355099543852
"5747",455717130,2.719,"Outgroup Better","Republican",1.00026416565033
"5748",455717130,0.793,"Outgroup Better","Republican",-0.231932057347289
"5749",455717130,7.715,"Ingroup Better","Republican",2.04316648581512
"5750",455717130,6.974,"Ingroup Better","Republican",1.94218894825346
"5751",455717130,8.367,"Ingroup Better","Republican",2.12429539731346
"5752",455717130,5.833,"Outgroup Better","Republican",1.7635314477715
"5753",455717130,3.419,"Ingroup Better","Republican",1.22934811065716
"5754",455717130,1.55,"Outgroup Better","Republican",0.438254930931155
"5755",455717130,0.67,"Outgroup Better","Republican",-0.400477566597125
"5756",455717130,0.31,"Ingroup Better","Republican",-1.17118298150295
"5757",455717130,6.915,"Ingroup Better","Republican",1.93369296511672
"5758",455717130,5.873,"Outgroup Better","Republican",1.77036557654038
"5759",455717130,4.57,"Outgroup Better","Republican",1.51951320490611
"5841",492518259,0.281,"Outgroup Better","Democrat",-1.26940060964839
"5842",492518259,1.631,"Ingroup Better","Democrat",0.489193323638877
"5843",492518259,1.983,"Ingroup Better","Democrat",0.684610849537659
"5844",492518259,0.375,"Ingroup Better","Democrat",-0.980829253011726
"5845",492518259,0.288,"Ingroup Better","Democrat",-1.24479479884619
"5846",492518259,2.187,"Outgroup Better","Democrat",0.782530741694631
"5847",492518259,0.663,"Outgroup Better","Democrat",-0.410980288796275
"5848",492518259,2.584,"Ingroup Better","Democrat",0.949338585920355
"5849",492518259,2.593,"Outgroup Better","Democrat",0.952815506556527
"5850",492518259,0.772,"Ingroup Better","Democrat",-0.258770728957361
"5851",492518259,0.07,"Outgroup Better","Democrat",-2.65926003693278
"5852",492518259,1.682,"Outgroup Better","Democrat",0.519983561550756
"5853",492518259,0.516,"Ingroup Better","Democrat",-0.661648513500574
"5854",492518259,0.999,"Ingroup Better","Democrat",-0.00100050033358353
"5855",492518259,2.776,"Outgroup Better","Democrat",1.02101104264456
"5856",492518259,2.625,"Outgroup Better","Democrat",0.965080896043587
"5857",492518259,1.204,"Ingroup Better","Democrat",0.185649346886629
"5858",492518259,0.911,"Ingroup Better","Democrat",-0.0932123817221787
"5859",492518259,1.581,"Ingroup Better","Democrat",0.458057558227335
"5860",492518259,0.727,"Outgroup Better","Democrat",-0.318828801448618
"5861",492518259,3.822,"Outgroup Better","Democrat",1.34077384581808
"5862",492518259,1.238,"Ingroup Better","Democrat",0.213497174262404
"5863",492518259,0.611,"Ingroup Better","Democrat",-0.492658319810542
"5864",492518259,5.988,"Outgroup Better","Democrat",1.78975746655738
"5865",492518259,3.364,"Ingroup Better","Democrat",1.2131307421107
"5866",492518259,0.176,"Ingroup Better","Democrat",-1.73727128394399
"5867",492518259,0.759,"Ingroup Better","Democrat",-0.275753501586507
"5868",492518259,0.864,"Ingroup Better","Democrat",-0.146182510178081
"5869",492518259,1.048,"Outgroup Better","Democrat",0.0468835858988505
"5870",492518259,4.383,"Ingroup Better","Democrat",1.47773342143667
"5871",492518259,2.132,"Ingroup Better","Democrat",0.757060506303598
"5872",492518259,2.665,"Ingroup Better","Democrat",0.980204057617808
"5873",492518259,1.087,"Outgroup Better","Democrat",0.0834216081390724
"5874",492518259,0.921,"Ingroup Better","Democrat",-0.0822952427268302
"5875",492518259,3.105,"Outgroup Better","Democrat",1.13301371538544
"5876",492518259,0.888,"Outgroup Better","Democrat",-0.118783535989967
"5877",492518259,0.544,"Ingroup Better","Democrat",-0.608806032126194
"5878",492518259,0.299,"Ingroup Better","Democrat",-1.20731170559145
"5879",492518259,0.737,"Outgroup Better","Democrat",-0.3051673867928
"5880",492518259,1.071,"Outgroup Better","Democrat",0.0685927914656117
"5881",492518259,0.276,"Outgroup Better","Democrat",-1.28735441326499
"5882",492518259,0.139,"Outgroup Better","Democrat",-1.97328134585145
"5883",492518259,0.842,"Ingroup Better","Democrat",-0.17197526473981
"5884",492518259,1.907,"Outgroup Better","Democrat",0.645531326618282
"5885",492518259,1.453,"Outgroup Better","Democrat",0.373630384588146
"5886",492518259,1.183,"Ingroup Better","Democrat",0.16805358499625
"5887",492518259,0.192,"Ingroup Better","Democrat",-1.65025990695436
"5888",492518259,2.257,"Outgroup Better","Democrat",0.814036497835399
"5889",492518259,0.887,"Outgroup Better","Democrat",-0.119910296672558
"5890",492518259,2.739,"Ingroup Better","Democrat",1.00759289028094
"5891",492518259,0.509,"Outgroup Better","Democrat",-0.675307262431614
"5892",492518259,0.188,"Ingroup Better","Democrat",-1.67131331615219
"5893",492518259,2.637,"Ingroup Better","Democrat",0.96964190737115
"5894",492518259,0.488,"Outgroup Better","Democrat",-0.71743987312899
"5895",492518259,0.137,"Outgroup Better","Democrat",-1.98777435315401
"5896",492518259,0.976,"Outgroup Better","Democrat",-0.0242926925690446
"5897",492518259,0.238,"Ingroup Better","Democrat",-1.43548460531066
"5898",492518259,0.621,"Outgroup Better","Democrat",-0.476424197048658
"5899",492518259,0.962,"Outgroup Better","Democrat",-0.0387408283164306
"5900",492518259,0.071,"Ingroup Better","Democrat",-2.64507540194082
"5901",492518259,3.742,"Ingroup Better","Democrat",1.3196202278519
"5902",492518259,0.654,"Outgroup Better","Democrat",-0.424647927524938
"5903",492518259,0.597,"Outgroup Better","Democrat",-0.515838165589535
"5904",492518259,0.637,"Ingroup Better","Democrat",-0.450985623409974
"5905",492518259,2.814,"Outgroup Better","Democrat",1.0346069586922
"5906",492518259,0.142,"Ingroup Better","Democrat",-1.95192822138088
"5907",492518259,0.726,"Outgroup Better","Democrat",-0.320205264157341
"5908",492518259,8.432,"Outgroup Better","Democrat",2.13203399179901
"5909",492518259,2.299,"Ingroup Better","Democrat",0.832474245781044
"5910",492518259,9.705,"Outgroup Better","Democrat",2.27264121662097
"5911",492518259,2.156,"Ingroup Better","Democrat",0.768254653046751
"5912",492518259,0.056,"Outgroup Better","Democrat",-2.88240358824699
"5913",492518259,3.637,"Ingroup Better","Democrat",1.29115916600485
"5914",492518259,1.266,"Ingroup Better","Democrat",0.235862323721984
"5915",492518259,1.052,"Outgroup Better","Democrat",0.0506931143155182
"5916",492518259,0.821,"Outgroup Better","Democrat",-0.197232169529709
"5917",492518259,0.762,"Ingroup Better","Democrat",-0.271808723295491
"5918",492518259,0.647,"Ingroup Better","Democrat",-0.435408984481236
"5919",492518259,1.604,"Ingroup Better","Democrat",0.472500509444323
"5920",492518259,3.733,"Outgroup Better","Democrat",1.31721219993245
"5921",502901314,4.654,"Outgroup Better","Democrat",1.5377270648801
"5922",502901314,8.247,"Ingroup Better","Democrat",2.10984949785122
"5923",502901314,9.999,"Ingroup Better","Democrat",2.30248508799371
"5924",502901314,1.281,"Ingroup Better","Democrat",0.247641022914597
"5925",502901314,8.483,"Outgroup Better","Democrat",2.1380641608256
"5926",502901314,10.081,"Outgroup Better","Democrat",2.3106524640718
"5927",502901314,9.845,"Ingroup Better","Democrat",2.28696371209109
"5928",502901314,5.742,"Ingroup Better","Democrat",1.74780758169887
"5929",502901314,8.04,"Outgroup Better","Democrat",2.08442908319087
"5930",502901314,0.696,"Ingroup Better","Democrat",-0.362405618647717
"5931",502901314,10.732,"Outgroup Better","Democrat",2.37322993256338
"5932",502901314,10.56,"Ingroup Better","Democrat",2.35707327827812
"5933",502901314,0.945,"Ingroup Better","Democrat",-0.0565703514883944
"5934",502901314,8.479,"Outgroup Better","Democrat",2.13759251832187
"5935",502901314,5.64,"Ingroup Better","Democrat",1.72988406550997
"5936",502901314,12.015,"Ingroup Better","Democrat",2.48615586918843
"5937",502901314,5.39,"Outgroup Better","Democrat",1.68454538492091
"5938",502901314,4.348,"Ingroup Better","Democrat",1.46971596925896
"5939",502901314,2.981,"Ingroup Better","Democrat",1.09225881469593
"5940",502901314,4.095,"Outgroup Better","Democrat",1.40976671730503
"5941",502901314,5.673,"Outgroup Better","Democrat",1.73571807834443
"5942",502901314,7.415,"Outgroup Better","Democrat",2.0035049755899
"5943",502901314,0.898,"Ingroup Better","Democrat",-0.107585210679937
"5944",502901314,1.14,"Ingroup Better","Democrat",0.131028262406404
"5945",502901314,5.123,"Outgroup Better","Democrat",1.63374020495707
"5946",502901314,8.847,"Outgroup Better","Democrat",2.18007841850125
"5947",502901314,3.63,"Outgroup Better","Democrat",1.28923264827676
"5948",502901314,0.222,"Outgroup Better","Democrat",-1.50507789710986
"5949",502901314,7.557,"Outgroup Better","Democrat",2.02247428603858
"5950",502901314,9.991,"Ingroup Better","Democrat",2.30168468775088
"5951",502901314,2.156,"Outgroup Better","Democrat",0.768254653046751
"5952",502901314,12.249,"Outgroup Better","Democrat",2.50544430100555
"5953",502901314,10.807,"Ingroup Better","Democrat",2.38019407232103
"5954",502901314,5.538,"Outgroup Better","Democrat",1.71163342474877
"5955",502901314,5.73,"Ingroup Better","Democrat",1.74571553072665
"5956",502901314,2.78,"Ingroup Better","Democrat",1.02245092770255
"5957",502901314,0.023,"Ingroup Better","Democrat",-3.77226106305299
"5958",502901314,3.49,"Ingroup Better","Democrat",1.24990173621434
"5959",502901314,5.473,"Ingroup Better","Democrat",1.69982691216178
"5960",502901314,1.042,"Ingroup Better","Democrat",0.0411419433311752
"5961",502901314,2.123,"Outgroup Better","Democrat",0.752830182721119
"5962",502901314,5.406,"Ingroup Better","Democrat",1.68750944785426
"5963",502901314,2.893,"Outgroup Better","Democrat",1.062294025994
"5964",502901314,4.039,"Outgroup Better","Democrat",1.39599713658128
"5965",502901314,9.89,"Outgroup Better","Democrat",2.29152414563462
"5966",502901314,12.224,"Outgroup Better","Democrat",2.50340123242416
"5967",502901314,3.606,"Ingroup Better","Democrat",1.28259912478113
"5968",502901314,0.693,"Ingroup Better","Democrat",-0.366725279792234
"5969",502901314,1.106,"Outgroup Better","Democrat",0.100749903100143
"5970",502901314,8.614,"Outgroup Better","Democrat",2.15338878663192
"5971",502901314,11.711,"Ingroup Better","Democrat",2.46052857106
"5972",502901314,8.364,"Outgroup Better","Democrat",2.12393678156639
"5973",502901314,7.049,"Ingroup Better","Democrat",1.95288576279174
"5974",502901314,5.839,"Outgroup Better","Democrat",1.7645595493014
"5975",502901314,8.19,"Outgroup Better","Democrat",2.10291389786498
"5976",502901314,1.257,"Ingroup Better","Democrat",0.22872792960811
"5977",502901314,4.256,"Outgroup Better","Democrat",1.44832975203934
"5978",502901314,3.798,"Ingroup Better","Democrat",1.33447461239009
"5979",502901314,10.4,"Outgroup Better","Democrat",2.34180580614733
"5980",502901314,6.623,"Ingroup Better","Democrat",1.89054843950284
"5981",502901314,6.707,"Ingroup Better","Democrat",1.9031517571176
"5982",502901314,1.059,"Outgroup Better","Democrat",0.0573250666192694
"5983",502901314,5.193,"Ingroup Better","Democrat",1.64731156486218
"5984",502901314,4.414,"Outgroup Better","Democrat",1.48478130783454
"5985",502901314,3.716,"Ingroup Better","Democrat",1.31264782095159
"5986",502901314,1.539,"Ingroup Better","Democrat",0.431132854856742
"5987",502901314,2.615,"Ingroup Better","Democrat",0.961264097516886
"5988",502901314,2.864,"Outgroup Better","Democrat",1.0522192490984
"5989",502901314,3.804,"Outgroup Better","Democrat",1.33605314468314
"5990",502901314,5.773,"Ingroup Better","Democrat",1.7531918760788
"5991",502901314,5.543,"Outgroup Better","Democrat",1.71253587043767
"5992",502901314,2.281,"Outgroup Better","Democrat",0.824613943302251
"5993",502901314,11.113,"Outgroup Better","Democrat",2.40811559420351
