subj_idx,stim_n,stim_weight,rt,response,condition
455194813,1.995643939,-6.598638372,1.485,0,0
455194813,-0.004356061,-10.59863837,2.31,0,0
455194813,0.995643939,-3.598638372,2.867,1,1
455194813,1.995643939,13.73469496,1.741,1,1
455194813,-0.004356061,-0.598638372,1.973,0,1
455194813,0.995643939,-1.931971705,3.688,1,0
455194813,-0.004356061,0.401361628,1.676,0,1
455194813,1.995643939,-5.598638372,2.489,0,0
455194813,-0.004356061,-0.098638372,1.986,1,1
455194813,-0.004356061,8.901361628,1.625,0,1
455194813,1.995643939,-7.265305039,2.451,1,1
455194813,-2.004356061,-9.598638372,1.663,1,0
455194813,-0.004356061,4.401361628,1.252,1,1
455194813,1.995643939,-8.598638372,2.074,1,1
455194813,-0.004356061,-1.598638372,2.406,1,1
455194813,1.995643939,23.40136163,1.802,1,1
455194813,-2.004356061,-19.26530504,2.115,0,1
455717130,-1.004356061,-20.26530504,2.737,1,0
455717130,-1.004356061,0.701361628,9.948,0,1
455717130,-2.004356061,-7.598638372,2.107,0,1
455717130,-3.004356061,-9.998638372,6.336,1,0
455717130,0.995643939,-4.598638372,3.962,0,0
455717130,1.995643939,8.901361628,5.325,0,0
455717130,-0.004356061,1.401361628,4.584,1,1
455717130,1.995643939,-13.93197171,1.275,0,1
455717130,-3.004356061,-0.348638372,3.323,0,1
455717130,0.995643939,17.65136163,6.29,0,1
455717130,-2.004356061,-18.09863837,4.216,1,0
455717130,1.995643939,14.06802829,1.87,0,0
455717130,3.995643939,24.60136163,5.011,1,1
455717130,-2.004356061,-8.931971705,1.132,1,0
455717130,-1.004356061,16.23469496,3.653,1,1
455717130,-2.004356061,-2.348638372,4.351,1,0
455717130,1.995643939,-9.848638372,4.197,1,1
455717130,-1.004356061,3.234694961,6.873,0,1
455717130,1.995643939,26.40136163,1.31,1,1
455717130,2.995643939,5.001361628,6.224,1,1
455717130,0.995643939,-9.098638372,6.069,0,1
455717130,-3.004356061,19.65136163,3.719,0,0
455717130,4.995643939,-13.74149551,8.584,1,0
455717130,-0.004356061,-16.93197171,4.36,1,1
455717130,2.995643939,4.001361628,6.224,1,0
455717130,-2.004356061,24.73469496,2.422,0,0
455717130,1.995643939,25.06802829,2.356,1,1
455717130,-3.004356061,-1.598638372,3.279,1,0
455717130,1.995643939,-8.598638372,10.699,1,1
455717130,-0.004356061,-5.598638372,1.061,0,1
455717130,-1.004356061,-8.015305039,5.509,0,1
455717130,-3.004356061,8.651361628,3.296,0,0
455717130,-2.004356061,8.734694961,1.78,0,1
455717130,2.995643939,-4.698638372,5.714,0,0
455717130,-0.004356061,-1.798638372,11.436,1,1
455717130,-1.004356061,5.201361628,9.367,1,0
455717130,1.995643939,17.06802829,1.793,0,0
455717130,0.995643939,-5.289114563,15.699,1,1
455717130,2.995643939,-0.598638372,5.57,0,0
455717130,1.995643939,3.134694961,7.915,1,0
455717130,0.995643939,-7.765305039,3.364,0,0
455717130,-2.004356061,19.73469496,1.67,0,0
455717130,3.995643939,8.801361628,4.637,0,1
455717130,1.995643939,7.901361628,5.067,0,0
455717130,2.995643939,-10.09863837,8.715,1,1
455717130,-0.004356061,-1.598638372,2.178,1,1
455717130,-2.004356061,14.40136163,1.149,0,0
455717130,-0.004356061,2.401361628,1.127,1,1
455717130,3.995643939,5.001361628,4.408,1,1
455717130,2.995643939,-1.491495515,12.22,0,0
455717130,-0.004356061,-4.598638372,5.009,1,1
455717130,2.995643939,13.30136163,6.341,1,0
455717130,-0.004356061,-7.170066944,16.198,1,1
455717130,-0.004356061,10.40136163,4.419,1,1
455717130,-2.004356061,3.201361628,7.777,0,0
455717130,-0.004356061,18.06802829,5.136,1,1
455717130,2.995643939,-3.348638372,3.361,0,1
455717130,-1.004356061,6.568028295,3.998,0,0
455717130,0.995643939,4.734694961,5.505,1,0
455717130,0.995643939,4.401361628,3.899,1,0
455717130,1.995643939,3.901361628,4.765,0,0
455717130,0.995643939,1.368028295,11.735,0,0
455717130,-3.004356061,-7.848638372,3.578,0,1
455717130,-4.004356061,-2.998638372,5.298,0,0
455717130,-0.004356061,16.40136163,2.104,0,1
455717130,-1.004356061,-9.265305039,6.181,0,0
455717130,-2.004356061,1.058504485,13.35,1,0
455717130,-2.004356061,-23.26530504,1.097,0,0
455717130,3.995643939,24.23469496,8.484,0,1
455717130,2.995643939,3.151361628,2.866,1,0
455717130,-1.004356061,14.56802829,2.55,0,1
455717130,-2.004356061,-16.86530504,7.974,1,1
455717130,1.995643939,-10.59863837,4.253,1,1
455717130,1.995643939,9.068028295,1.987,1,0
455717130,2.995643939,0.901361628,3.42,1,1
492518259,-0.004356061,2.901361628,1.137,0,1
492518259,-0.004356061,3.401361628,1.727,0,0
492518259,-0.004356061,-22.09863837,1.288,1,0
492518259,0.995643939,-13.59863837,3.132,1,0
492518259,-1.004356061,5.901361628,3.665,1,0
492518259,-2.004356061,1.901361628,4.364,1,1
492518259,-0.004356061,6.901361628,1.759,1,0
492518259,1.995643939,28.06802829,1.637,1,1
492518259,-2.004356061,8.068028295,1.842,1,0
492518259,-0.004356061,3.901361628,1.238,1,1
492518259,-3.004356061,5.068028295,9.432,0,1
492518259,-1.004356061,-4.431971705,3.299,1,0
492518259,-2.004356061,14.73469496,2.052,0,1
492518259,-1.004356061,3.068028295,2.604,1,0
492518259,-4.004356061,1.001361628,4.733,0,1
492518259,-3.004356061,-10.59863837,3.156,1,0
492518259,1.995643939,-5.598638372,1.647,1,1
492518259,-0.004356061,22.90136163,1.188,1,1
492518259,-2.004356061,-1.265305039,2.071,0,1
492518259,1.995643939,2.734694961,1.139,0,0
492518259,-2.004356061,4.401361628,5.383,1,0
492518259,-1.004356061,-5.931971705,2.907,0,1
492518259,-2.004356061,15.65136163,4.822,0,1
492518259,-0.004356061,-13.09863837,2.453,0,1
492518259,-4.004356061,12.44898068,10.705,0,1
492518259,-2.004356061,1.401361628,1.821,0,1
492518259,1.995643939,2.401361628,1.192,1,1
492518259,0.995643939,10.06802829,3.257,0,0
492518259,1.995643939,-1.598638372,1.762,1,1
492518259,-4.004356061,1.001361628,4.637,1,0
492518259,-3.004356061,13.40136163,3.814,0,1
492518259,1.995643939,21.73469496,1.888,0,0
492518259,0.995643939,-24.26530504,3.776,0,0
492518259,-0.004356061,-10.09863837,1.737,0,1
492518259,0.995643939,-0.598638372,3.637,1,1
492518259,1.995643939,3.068028295,1.488,0,0
492518259,0.995643939,3.401361628,2.581,1,1
492518259,0.995643939,12.23469496,3.593,0,0
492518259,0.995643939,0.901361628,3.584,1,1
492518259,0.995643939,10.23469496,2.983,1,1
492518259,-3.004356061,-18.34863837,2.682,0,1
492518259,1.995643939,-10.59863837,1.999,1,1
492518259,1.995643939,19.73469496,1.921,1,1
492518259,-1.004356061,0.568028295,6.988,0,1
492518259,-1.004356061,-12.26530504,3.187,0,1
492518259,-2.004356061,7.401361628,1.663,0,1
492518259,-0.004356061,-26.09863837,2.048,0,1
492518259,-0.004356061,0.901361628,1.621,0,0
492518259,-0.004356061,6.901361628,1.962,0,0
492518259,-0.004356061,10.90136163,1.976,0,0
492518259,1.995643939,10.90136163,4.742,1,1
492518259,1.995643939,-4.848638372,4.105,0,0
492518259,1.995643939,5.734694961,1.544,1,0
492518259,1.995643939,-3.931971705,1.299,1,1
492518259,1.995643939,12.06802829,1.176,1,1
492518259,0.995643939,9.568028295,3.625,0,0
492518259,-2.004356061,-2.598638372,2.204,1,0
492518259,-2.004356061,1.734694961,1.911,1,0
492518259,1.995643939,14.73469496,1.281,0,0
492518259,-2.004356061,-8.598638372,1.772,1,0
492518259,-0.004356061,-17.09863837,1.07,0,1
492518259,0.995643939,-5.098638372,2.631,1,0
492518259,-0.004356061,-6.098638372,2.238,1,1
492518259,-2.004356061,-8.598638372,1.611,1,0
492518259,-0.004356061,-2.598638372,1.887,0,1
492518259,0.995643939,10.06802829,3.739,1,1
492518259,-2.004356061,-35.26530504,1.509,0,1
492518259,-2.004356061,15.40136163,1.726,0,1
502901314,-0.004356061,2.401361628,5.348,1,1
502901314,-3.004356061,-5.498638372,6.64,1,0
502901314,-4.004356061,7.526361628,13.015,1,1
502901314,-3.004356061,15.06802829,9.247,1,0
502901314,3.995643939,-6.973638372,13.249,0,0
502901314,2.995643939,-2.062924086,11.807,1,1
502901314,4.995643939,0.401361628,9.483,0,1
502901314,0.995643939,10.73469496,5.654,0,0
502901314,-2.004356061,14.06802829,1.945,1,1
502901314,-5.004356061,13.90136163,9.479,0,0
502901314,-4.004356061,10.80136163,5.095,0,1
502901314,2.995643939,5.651361628,3.78,1,1
502901314,-2.004356061,-11.26530504,1.023,1,0
502901314,-1.004356061,7.651361628,6.123,0,0
502901314,-2.004356061,-7.348638372,10.999,1,0
502901314,-2.004356061,17.06802829,1.898,1,1
502901314,-0.004356061,-15.09863837,2.14,1,0
502901314,-1.004356061,-3.898638372,11.732,0,0
502901314,1.995643939,10.40136163,2.281,1,1
502901314,-2.004356061,18.40136163,1.222,0,0
502901314,-1.004356061,-0.998638372,8.557,0,0
502901314,-0.004356061,-1.798638372,10.991,1,0
502901314,-0.004356061,9.401361628,4.798,1,1
502901314,-1.004356061,3.234694961,3.864,0,1
502901314,-3.004356061,-1.777209801,12.113,0,0
502901314,-0.004356061,-2.098638372,7.707,1,0
502901314,-0.004356061,0.401361628,2.059,0,0
502901314,-1.004356061,-5.431971705,6.473,1,1
502901314,-1.004356061,0.068028295,6.39,0,0
502901314,2.995643939,-16.76530504,9.04,0,1
502901314,-0.004356061,-10.59863837,1.696,1,0
502901314,-2.004356061,-3.848638372,10.845,1,1
502901314,4.995643939,1.068028295,6.742,1,1
502901314,2.995643939,15.40136163,3.981,1,1
502901314,1.995643939,10.40136163,4.606,1,1
502901314,-2.004356061,-2.598638372,1.693,1,0
502901314,-0.004356061,12.90136163,2.106,0,0
502901314,-1.004356061,3.901361628,6.193,1,1
502901314,-0.004356061,-0.098638372,2.042,1,1
502901314,-1.004356061,4.734694961,6.839,0,0
502901314,-3.004356061,-5.765305039,9.19,0,1
502901314,1.995643939,-10.59863837,2.257,1,1
502901314,-1.004356061,-10.43197171,6.673,0,1
502901314,2.995643939,1.901361628,3.156,0,0
502901314,-2.004356061,14.48469496,11.081,0,0
502901314,-2.004356061,-2.598638372,11.4,0,0
502901314,3.995643939,4.234694961,7.623,1,1
502901314,2.995643939,-4.498638372,6.538,0,0
502901314,-1.004356061,12.15136163,6.73,1,1
502901314,-1.004356061,1.401361628,3.281,0,1
502901314,-0.004356061,-16.93197171,5.414,0,1
502901314,-1.004356061,11.85136163,9.847,0,0
502901314,1.995643939,19.40136163,4.804,0,0
502901314,-0.004356061,-12.26530504,5.256,0,1
502901314,6.995643939,-4.473638372,9.647,0,0
502901314,-0.004356061,3.068028295,4.739,0,1
502901314,0.995643939,7.734694961,2.539,1,1
502901314,0.995643939,9.734694961,3.615,1,1
502901314,-0.004356061,-6.098638372,8.273,1,1
502901314,-1.004356061,4.734694961,6.543,0,0
502901314,2.995643939,9.701361628,6.773,1,1
502901314,1.995643939,-0.348638372,11.207,0,0
502901314,-1.004356061,-2.048638372,9.364,0,0
502901314,-3.004356061,0.068028295,9.614,0,0
502901314,1.995643939,-3.598638372,4.49,1,1
502901314,-2.004356061,-1.198638372,8.049,1,0
502901314,3.995643939,-2.198638372,4.63,0,0
502901314,-3.004356061,-26.59863837,3.123,0,1
502901314,2.995643939,12.50136163,6.406,1,1
502901314,-1.004356061,4.068028295,3.893,0,0
502901314,-0.004356061,-12.59863837,5.039,0,1
502901314,-2.004356061,8.234694961,10.89,0,0
502901314,-0.004356061,3.151361628,8.415,0,0
502901314,1.995643939,-1.198638372,13.224,0,0
502901314,2.995643939,6.901361628,8.557,0,0
502901314,-0.004356061,5.734694961,4.206,0,0
502901314,-3.004356061,-0.098638372,8.761,1,1
502901314,1.995643939,19.90136163,4.716,1,1
502901314,-1.004356061,-5.931971705,11.56,1,1
502901314,-1.004356061,-1.065305039,12.711,1,1
504663288,-3.004356061,-11.69863837,6.081,0,0
504663288,1.995643939,-14.84863837,5.075,0,1
504663288,1.995643939,-12.33197171,7.237,0,1
504663288,-1.004356061,-7.598638372,3.864,1,1
504663288,-3.004356061,-7.848638372,3.609,0,0
504663288,-1.004356061,-22.59863837,3.102,1,1
504663288,0.995643939,-14.59863837,3.167,1,0
504663288,1.995643939,-38.84863837,4.068,1,1
504663288,-3.004356061,2.801361628,6.686,1,0
504663288,1.995643939,-13.59863837,4.929,1,0
504663288,-0.004356061,-10.93197171,5.361,0,1
504663288,-2.004356061,-21.59863837,4.887,0,1
504663288,-3.004356061,-14.59863837,5.586,0,0
504663288,-0.004356061,-22.09863837,2.039,0,0
504663288,-0.004356061,-15.59863837,10.193,0,0
504663288,-5.004356061,-22.09863837,5.73,0,0
504663288,-1.004356061,-4.648638372,9.515,0,1
504663288,-4.004356061,-9.098638372,8.085,0,0
504663288,-0.004356061,-21.09863837,2.5,1,1
504663288,-4.004356061,-20.40816218,11.378,1,1
504663288,-0.004356061,-19.34863837,7.007,1,1
504663288,0.995643939,-19.74863837,9.472,1,1
504663288,-0.004356061,-28.09863837,2.4,1,1
504663288,-4.004356061,-6.431971705,7.554,0,0
504663288,-3.004356061,-34.49863837,6.592,0,0
504663288,-1.004356061,-16.84863837,9.756,0,0
504663288,0.995643939,-6.598638372,8.514,0,0
504663288,2.995643939,-8.634352658,12.497,0,1
504663288,-1.004356061,-21.09863837,2.831,1,1
504663288,-3.004356061,-26.59863837,3.804,0,0
504663288,-3.004356061,-21.84863837,3.573,0,0
504663288,1.995643939,-11.09863837,5.264,1,0
504663288,-0.004356061,-26.59863837,1.967,1,1
504663288,-2.004356061,-20.09863837,4.721,1,1
504663288,-0.004356061,-14.45578123,16.112,0,0
504663288,2.995643939,-5.848638372,3.183,0,1
504663288,1.995643939,-4.515305039,11.212,0,0
504663288,-2.004356061,0.068028295,2.218,1,1
504663288,-0.004356061,-31.59863837,4.278,0,0
504663288,1.995643939,-19.09863837,4.2,1,1
504663288,0.995643939,-16.54863837,8.705,0,0
504663288,-2.004356061,-0.931971705,11.202,0,0
504663288,2.995643939,-27.19863837,6.843,1,0
504663288,2.995643939,-22.43197171,9.979,1,1
504663288,-1.004356061,-31.93197171,3.001,0,0
504663288,-1.004356061,-21.76530504,3.337,1,1
504663288,-1.004356061,-17.26530504,3.182,0,0
504663288,0.995643939,-22.93197171,6.603,0,1
504663288,-2.004356061,-10.59863837,5.261,1,0
504663288,0.995643939,-10.59863837,2.807,1,0
504663288,-1.004356061,-17.14863837,9.485,0,1
504663288,0.995643939,-13.44863837,8.738,1,0
504663288,-3.004356061,-22.84863837,3.353,1,1
504663288,-4.004356061,-4.741495515,11.273,0,0
504663288,-5.004356061,-15.55697171,12.312,0,1
504663288,2.995643939,-21.34863837,3.267,1,1
504663288,-2.004356061,-21.26530504,2.384,1,1
504663288,-3.004356061,-22.84863837,3.385,1,1
504663288,-0.004356061,-13.84863837,7.286,0,0
504663288,-4.004356061,-17.19863837,4.94,0,0
504663288,-2.004356061,-18.53197171,8.488,0,0
504663288,3.995643939,-7.265305039,7.116,1,0
504663288,1.995643939,-8.181971705,11.349,1,0
504663288,-1.004356061,-19.93197171,3.925,1,1
504663288,-1.004356061,-16.68197171,5.853,1,1
504663288,-4.004356061,-27.09863837,13.249,1,1
504663288,1.995643939,-7.848638372,11.142,0,0
504663288,-1.004356061,-15.76530504,2.583,1,1
504663288,-2.004356061,-27.34863837,5.191,1,1
504663288,1.995643939,-12.68197171,11.312,1,1
504663288,0.995643939,-19.36054313,14.505,1,1
504663288,-1.004356061,-16.14863837,9.789,0,0
504663288,-0.004356061,-25.84863837,7.369,0,0
504663288,-1.004356061,-23.43197171,11.592,0,0
504663288,-0.004356061,-6.598638372,4.061,1,1
504663288,-2.004356061,-10.13197171,7.057,0,0
504663288,-4.004356061,-7.098638372,8.265,0,0
507157861,-0.004356061,12.90136163,1.071,1,0
507157861,-2.004356061,-5.265305039,1.346,0,1
507157861,1.995643939,-3.931971705,1.58,0,0
507157861,-0.004356061,-17.09863837,1.955,1,0
507157861,0.995643939,-27.26530504,3.263,0,1
507157861,-0.004356061,0.401361628,1.867,1,0
507157861,1.995643939,20.40136163,1.445,1,1
507157861,-0.004356061,3.901361628,1.054,0,1
507157861,-1.004356061,-0.765305039,2.667,0,0
507157861,1.995643939,-1.931971705,2.434,1,1
507157861,1.995643939,24.40136163,1.502,0,0
507157861,1.995643939,-5.931971705,1.469,1,0
507157861,1.995643939,18.73469496,1.371,0,0
507157861,-2.004356061,9.401361628,1.201,0,1
507157861,1.995643939,-9.598638372,1.255,0,0
507157861,1.995643939,-7.931971705,1.79,1,1
507157861,-0.004356061,13.40136163,1.722,0,0
507157861,-1.004356061,8.901361628,2.601,0,0
507157861,1.995643939,-0.265305039,1.877,1,1
507157861,1.995643939,12.73469496,1.698,0,0
507157861,-0.004356061,-26.09863837,2.006,1,1
507157861,-0.004356061,-0.598638372,1.895,1,0
507157861,-0.004356061,-2.098638372,1.625,1,0
507157861,1.995643939,-1.931971705,1.159,1,1
507157861,1.995643939,-1.598638372,1.498,1,1
507157861,-0.004356061,-15.09863837,1.676,1,0
507157861,-0.004356061,10.40136163,1.497,1,1
507157861,1.995643939,4.734694961,1.581,1,0
507157861,-0.004356061,0.901361628,1.588,0,1
507157861,-2.004356061,-5.265305039,1.697,0,1
507157861,-0.004356061,-3.098638372,1.422,1,1
507157861,-0.004356061,8.401361628,1.655,1,1
507157861,1.995643939,-1.931971705,2.378,1,1
507157861,-0.004356061,2.401361628,1.336,0,0
507157861,-0.004356061,-10.59863837,1.76,0,1
507157861,-0.004356061,-2.098638372,2.347,1,1
507157861,-2.004356061,1.068028295,1.437,1,0
507157861,-2.004356061,25.73469496,2.11,1,0
507157861,1.995643939,28.06802829,1.339,1,1
507157861,0.995643939,-8.265305039,5.535,1,1
507157861,1.995643939,-2.265305039,1.735,1,0
507157861,0.995643939,-11.09863837,2.622,1,1
507157861,-0.004356061,5.901361628,1.732,1,1
507157861,-2.004356061,-5.598638372,1.054,0,1
507157861,-0.004356061,14.90136163,1.287,0,1
507157861,-0.004356061,7.901361628,1.753,1,0
507157861,-2.004356061,-3.931971705,1.431,0,1
507157861,-2.004356061,1.734694961,1.572,0,1
507157861,-0.004356061,-20.59863837,1.751,1,1
507157861,-0.004356061,-7.598638372,1.325,0,0
507157861,-0.004356061,5.401361628,1.725,0,0
507157861,-2.004356061,3.734694961,1.6,0,1
507157861,-0.004356061,15.40136163,1.366,0,0
507157861,1.995643939,16.06802829,1.526,0,1
507157861,1.995643939,8.734694961,2.317,1,1
507157861,-0.004356061,-2.598638372,1.322,0,1
507157861,1.995643939,2.734694961,1.687,1,1
507157861,-2.004356061,21.06802829,1.339,1,0
507157861,1.995643939,12.40136163,1.487,0,0
507157861,-2.004356061,5.068028295,1.434,1,1
507157861,-0.004356061,-8.098638372,1.271,1,1
507157861,1.995643939,7.734694961,1.337,1,1
507157861,-0.004356061,-28.09863837,1.689,0,0
507157861,-2.004356061,-21.93197171,1.262,1,0
507157861,-0.004356061,5.901361628,1.595,0,0
507157861,-0.004356061,8.401361628,1.41,0,1
507740391,2.995643939,0.151361628,3.089,1,1
507740391,0.995643939,-8.948638372,8.756,1,1
507740391,0.995643939,11.23469496,2.913,1,1
507740391,-3.004356061,0.401361628,2.987,0,1
507740391,-3.004356061,23.40136163,6.766,1,0
507740391,-2.004356061,-16.59863837,2.322,0,0
507740391,-0.004356061,11.40136163,2.26,0,0
507740391,0.995643939,0.568028295,2.588,1,1
507740391,1.995643939,-12.93197171,2.288,0,0
507740391,0.995643939,15.23469496,3.555,0,0
507740391,-0.004356061,10.40136163,2.458,0,0
507740391,2.995643939,4.401361628,3.87,1,1
507740391,-2.004356061,1.401361628,1.543,1,0
507740391,-0.004356061,18.06802829,5.045,1,1
507740391,1.995643939,-1.731971705,8.204,0,0
507740391,-1.004356061,2.151361628,5.995,1,0
507740391,-1.004356061,8.568028295,5.789,1,0
507740391,-2.004356061,-6.098638372,5.256,0,1
507740391,-1.004356061,12.73469496,3.288,0,0
507740391,-4.004356061,20.80136163,4.196,0,1
507740391,-4.004356061,-4.998638372,4.505,1,0
507740391,0.995643939,-2.931971705,3.711,0,0
507740391,-0.004356061,3.068028295,4.01,1,1
507740391,-0.004356061,9.401361628,4.962,0,0
507740391,0.995643939,5.234694961,3.614,1,1
507740391,-2.004356061,-15.84863837,4.632,1,0
507740391,0.995643939,2.734694961,3.87,0,0
507740391,-3.004356061,7.401361628,5.582,1,1
507740391,-2.004356061,-2.098638372,4.548,1,0
507740391,2.995643939,8.101361628,6.696,0,0
507740391,-1.004356061,8.734694961,6.205,0,0
507740391,-3.004356061,2.001361628,5.964,1,0
507740391,1.995643939,6.068028295,2.192,1,1
507740391,-1.004356061,12.06802829,3.174,0,0
507740391,3.995643939,-11.97959075,10.178,0,0
507740391,-2.004356061,-8.348638372,5.288,1,0
507740391,0.995643939,-1.265305039,3.44,1,1
507740391,0.995643939,6.234694961,3.799,0,0
507740391,0.995643939,-7.098638372,3.13,0,0
507740391,-0.004356061,-0.598638372,2.059,0,0
507740391,1.995643939,-1.265305039,2.02,1,1
507740391,0.995643939,18.23469496,3.497,0,0
507740391,0.995643939,-6.098638372,2.649,0,0
507740391,1.995643939,-5.598638372,2.138,1,1
507740391,0.995643939,15.06802829,2.565,0,0
507740391,-1.004356061,-6.098638372,3.448,0,1
507740391,-0.004356061,-26.09863837,2.021,0,1
507740391,2.995643939,-5.598638372,3.741,0,0
507740391,-0.004356061,-3.848638372,7.738,1,0
507740391,2.995643939,-11.09863837,2.741,0,0
507740391,0.995643939,-9.431971705,3.921,1,0
507740391,-1.004356061,0.401361628,2.543,1,0
507740391,-3.004356061,-1.848638372,3.788,1,0
507740391,3.995643939,-6.798638372,4.23,0,0
507740391,0.995643939,-11.93197171,3.147,0,1
507740391,-0.004356061,3.901361628,1.862,0,0
507740391,0.995643939,-11.09863837,3.621,1,0
507740391,0.995643939,4.068028295,3.307,0,0
507740391,0.995643939,6.568028295,3.849,0,0
507740391,-0.004356061,-6.598638372,2.188,0,0
507740391,-1.004356061,-12.09863837,3.556,0,1
507740391,0.995643939,-2.431971705,2.773,1,1
507740391,0.995643939,9.401361628,3.847,0,0
507740391,-1.004356061,-1.348638372,8.748,1,0
507740391,-0.004356061,-7.598638372,4.514,1,1
507740391,-2.004356061,-8.348638372,4.379,1,0
507740391,1.995643939,-2.348638372,4.538,0,0
507740391,-4.004356061,-18.79863837,5.493,0,1
507740391,-1.004356061,14.81802829,6.246,0,0
507740391,1.995643939,-2.265305039,2.343,0,0
507740391,-2.004356061,16.15136163,4.491,1,1
507740391,2.995643939,-4.348638372,2.765,1,1
507740391,1.995643939,-6.098638372,5.037,0,0
507740391,-2.004356061,-2.265305039,7.675,1,0
507740391,-1.004356061,8.234694961,3.973,1,1
507740391,-2.004356061,6.151361628,4.864,1,1
507740391,3.995643939,-2.798638372,4.562,1,1
507740391,-0.004356061,10.73469496,4.837,1,0
507740391,0.995643939,11.06802829,2.904,1,1
514268702,-2.004356061,22.40136163,1.787,1,1
514268702,1.995643939,33.40136163,1.797,1,1
514268702,-0.004356061,3.401361628,1.709,0,0
514268702,-2.004356061,1.401361628,2.003,1,0
514268702,1.995643939,-11.93197171,1.66,0,0
514268702,-0.004356061,-5.098638372,1.711,0,1
514268702,-0.004356061,12.40136163,1.35,0,0
514268702,-2.004356061,2.401361628,1.612,0,0
514268702,-0.004356061,2.901361628,1.626,0,0
514268702,1.995643939,22.06802829,1.593,1,1
514268702,-2.004356061,-7.598638372,1.804,1,0
514268702,-0.004356061,2.401361628,1.679,0,0
514268702,1.995643939,8.401361628,1.434,1,1
514268702,-0.004356061,17.40136163,1.514,1,1
514268702,-0.004356061,-6.598638372,1.642,0,0
514268702,-0.004356061,-1.598638372,1.721,0,0
514268702,-0.004356061,-12.59863837,1.816,0,0
514268702,-0.004356061,-0.598638372,1.748,1,1
514268702,1.995643939,-10.26530504,1.439,0,0
514268702,1.995643939,16.73469496,1.635,0,0
514268702,-0.004356061,9.401361628,1.565,1,1
514268702,-0.004356061,-15.09863837,1.739,0,0
514268702,-0.004356061,6.401361628,4.183,0,0
514268702,2.995643939,3.401361628,3.78,0,0
514268702,-0.004356061,4.901361628,1.656,0,0
514268702,1.995643939,-5.265305039,2.427,1,0
514268702,1.995643939,-14.59863837,1.668,0,0
514268702,1.995643939,3.401361628,1.548,1,0
514268702,-3.004356061,-7.598638372,2.648,1,1
514268702,-0.004356061,-10.59863837,1.884,0,0
514268702,-3.004356061,-17.69863837,5.822,1,0
514268702,-0.004356061,-15.59863837,1.806,1,0
514268702,-0.004356061,7.901361628,1.662,0,1
514268702,-2.004356061,9.734694961,1.477,0,1
514268702,-0.004356061,1.401361628,1.447,0,0
514268702,1.995643939,-1.598638372,1.529,1,1
514268702,1.995643939,15.73469496,1.495,0,0
514268702,-0.004356061,17.40136163,1.828,0,0
514268702,-0.004356061,-3.598638372,1.703,0,1
514268702,-0.004356061,10.90136163,2.132,1,0
514268702,-2.004356061,3.068028295,1.77,1,0
514268702,-2.004356061,-17.93197171,1.789,0,1
514268702,-2.004356061,5.401361628,1.715,1,0
514268702,-1.004356061,0.234694961,3.464,1,0
514268702,1.995643939,-1.598638372,2.175,1,1
514268702,1.995643939,9.068028295,1.196,0,0
514268702,-3.004356061,-19.09863837,2.788,0,1
514268702,-0.004356061,8.401361628,1.77,0,0
514268702,-2.004356061,-3.931971705,1.645,1,0
514268702,-0.004356061,18.90136163,1.952,0,0
514268702,-2.004356061,3.068028295,1.603,0,0
514268702,-0.004356061,-26.09863837,2.116,1,1
514268702,-0.004356061,-13.09863837,2.344,1,0
514268702,-0.004356061,6.401361628,1.638,1,1
514268702,1.995643939,-0.598638372,1.629,1,1
514268702,1.995643939,18.40136163,1.514,1,1
514268702,1.995643939,24.06802829,1.66,0,0
514268702,1.995643939,-1.931971705,1.711,1,1
514268702,-0.004356061,-8.098638372,1.974,1,0
514268702,1.995643939,-9.598638372,1.525,1,1
514268702,-2.004356061,8.068028295,1.518,1,0
514268702,1.995643939,-10.59863837,1.47,0,0
514268702,-0.004356061,-0.098638372,1.888,0,1
514268702,-0.004356061,9.901361628,1.606,1,0
514268702,-0.004356061,8.401361628,1.537,0,0
514268702,-2.004356061,-16.26530504,1.578,0,1
514268702,-4.004356061,-7.398638372,4.483,0,1
514268702,-2.004356061,-0.931971705,1.601,1,0
514268702,1.995643939,-6.931971705,1.469,0,0
514268702,1.995643939,10.40136163,1.685,1,1
514268702,-0.004356061,-20.59863837,1.518,0,1
514268702,1.995643939,0.068028295,1.563,0,1
514268702,-2.004356061,-15.26530504,1.845,1,0
514268702,-0.004356061,-2.098638372,1.517,0,0
522579064,1.995643939,16.65136163,4.73,1,1
522579064,-2.004356061,8.401361628,4.664,1,1
522579064,-0.004356061,-9.598638372,7.891,0,1
522579064,1.995643939,0.601361628,7.061,1,1
522579064,0.995643939,0.068028295,3.486,0,0
522579064,-0.004356061,5.068028295,4.672,0,0
522579064,-2.004356061,0.934694961,7.106,0,0
522579064,0.995643939,-4.698638372,12.221,0,0
522579064,-1.004356061,0.068028295,3.861,1,1
522579064,2.995643939,2.801361628,6.168,1,1
522579064,-2.004356061,-2.348638372,5.313,1,1
522579064,-1.004356061,1.068028295,6.036,1,1
522579064,1.995643939,2.401361628,10.757,0,0
522579064,-1.004356061,-7.515305039,6.102,0,1
522579064,2.995643939,-15.29863837,6.809,1,0
522579064,2.995643939,3.401361628,6.161,1,1
522579064,3.995643939,13.40136163,5.177,1,1
522579064,1.995643939,8.734694961,7.46,0,0
522579064,-4.004356061,0.901361628,14.145,1,1
