2.888429041739328795e+00,9.991606889226593013e-01,5.222478736776515751e-01,-2.086158776836941897e-01,4.428086739920110704e-01,1.417334313208703242e-03,1.382642022823102356e-04
2.834859212225028458e+00,1.082691372810791641e+00,5.234409993454187671e-01,-2.192391669259552978e-01,4.813842851359300123e-01,-2.537179886902563193e-03,1.575898246983047012e-05
3.061326375008362799e+00,1.089622304390684970e+00,5.233176371317179720e-01,-2.444632828518759904e-01,4.902111686316381056e-01,-4.338731615915414341e-03,-8.451009012612600629e-06
3.056519738367917682e+00,9.957809272619261298e-01,5.216923618985114253e-01,-2.263685179045415996e-01,4.637803019304686525e-01,-1.663421877653762379e-03,-3.162295457678991465e-04
2.743400840528960494e+00,9.914438046774737279e-01,5.236108574048295994e-01,-1.845205532048019847e-01,4.766108204588320740e-01,-2.348673443443360497e-03,5.534871186239699760e-05
2.900160571086613182e+00,1.084772684678430688e+00,5.220871239840971789e-01,-2.289238372669598898e-01,4.453812627981413308e-01,-2.606486606896901963e-03,4.540243772400884802e-04
3.352087237211017978e+00,1.069654200724315274e+00,5.206774381176566546e-01,-2.498841784308334923e-01,4.489215800573784221e-01,-2.951167490928050148e-03,-5.456926780776747039e-04
2.925215102052897365e+00,1.018180747731598501e+00,5.201987181097644797e-01,-2.113226146416406215e-01,4.402160293883425335e-01,-3.108415179014711698e-03,-8.752117257633284294e-04
3.005978961940241945e+00,9.627926892785120261e-01,5.195514753780140493e-01,-2.179729838262079722e-01,4.379242651309919188e-01,1.294554614849962671e-03,-2.253188745380159223e-03
3.428015132501219586e+00,1.017160327409964315e+00,5.223728998745782448e-01,-1.970083864350829495e-01,4.582170175160581449e-01,-1.734592232344367348e-04,-1.824640671300830665e-03
3.247133241545015814e+00,1.005283584499373495e+00,5.208744134578888740e-01,-2.016549741957342490e-01,4.644317363757503037e-01,9.432045420145151971e-04,-1.063505104656299648e-03
3.332561394265038945e+00,1.024513493246351992e+00,5.216152793037288626e-01,-2.112243733567331083e-01,4.673865033393622137e-01,-3.083364186319643638e-04,-1.798791572933627078e-03
3.023040116623236795e+00,9.997068724534181605e-01,5.175028449658670704e-01,-2.168712222513983212e-01,4.777043453463787892e-01,-2.230690634770005672e-04,-2.376474486722414490e-03
2.925701221996361845e+00,1.036659415048795774e+00,5.175964034767088773e-01,-2.264450924986846359e-01,4.234547347631638092e-01,-3.104917359190340672e-03,-1.357356150081718855e-03
3.275251014183407694e+00,9.994910650449343459e-01,5.155241669095321777e-01,-2.077465760093142322e-01,5.011171871530080146e-01,-4.252665747741342026e-03,-1.583370559532379157e-03
3.228918365519592992e+00,1.016312905163354152e+00,5.185167342571638249e-01,-2.556714428809918060e-01,4.499058103191322378e-01,-7.513209749304103867e-03,-1.344191367857071632e-03
3.126731754046799594e+00,1.017563454435973513e+00,5.168121393531610597e-01,-2.513125657621747555e-01,4.836045719666122733e-01,-6.341567762504975170e-03,1.867783337836483103e-04
3.102454909351589407e+00,1.014016127974539216e+00,5.203410947428683819e-01,-2.456468891833124835e-01,4.474822427961654414e-01,-7.910811792465723483e-03,1.052282824547141752e-04
2.914735315440110330e+00,1.027177974800893789e+00,5.216458602665924316e-01,-2.159174058450445410e-01,4.541355490198953349e-01,-9.821499004274222497e-03,-1.119700688455857376e-03
2.726472193833511692e+00,1.120765951328877019e+00,5.208553129887134592e-01,-2.411248745982166319e-01,4.410613003136548693e-01,-8.657524470911684422e-03,-2.282111508287777181e-04
3.060275745044184870e+00,1.054809343553090972e+00,5.224119182972439823e-01,-2.658246806831916498e-01,4.405532258879463203e-01,-6.844635262321715520e-03,-2.397227582335368767e-04
3.003546363577346057e+00,1.029321800693441258e+00,5.233875069020081927e-01,-2.187848838745752034e-01,5.134636933862624097e-01,-9.310051976850364230e-03,-2.653520768769825934e-04
3.038587642486130669e+00,1.117141705190941581e+00,5.183584801187165469e-01,-2.323099572343490238e-01,5.190426205375724411e-01,-1.116310353345301501e-02,-4.564455092091771957e-04
3.142336795232735902e+00,1.116228673461179710e+00,5.197808551529374821e-01,-2.526328262258824564e-01,4.837773193529015248e-01,-1.386088408353762687e-02,-4.580316879954577161e-04
3.108941049617118146e+00,1.036199367902785440e+00,5.233873867861523754e-01,-1.913095328983369370e-01,4.537816734940486874e-01,-1.165892645179265712e-02,-6.903274897044406463e-04
3.090788265512522059e+00,9.984322099770603920e-01,5.251528498862916283e-01,-2.359567606065352263e-01,4.668173363907764384e-01,-9.477440093329445037e-03,-6.380648736420798306e-04
3.251417044292478575e+00,9.796599727099470911e-01,5.260798904260144404e-01,-2.627457433702298784e-01,4.914449784274950161e-01,-1.124403218737117169e-02,-3.704025757086109195e-04
2.960050892544346279e+00,1.065850891596769046e+00,5.244530223931904711e-01,-2.557549079848768780e-01,4.752319056890104143e-01,-1.096712263506372659e-02,-6.623767017060982858e-04
2.776460297970037683e+00,1.032273717854063522e+00,5.242907439714351581e-01,-2.444939226824360268e-01,5.029714975543219113e-01,-7.187258379480841036e-03,-8.554971549771925223e-04
2.834078702837539154e+00,1.046045175805011551e+00,5.257128806395535703e-01,-2.583055502741608556e-01,4.807530728577694146e-01,-5.272209653139359360e-03,-5.741681913956038020e-04
2.955493672859745846e+00,9.664654983430975843e-01,5.259102201109214780e-01,-2.711603019854216812e-01,4.548565322193449667e-01,-8.614755010355299933e-03,1.399450981918201695e-04
3.111950623694445639e+00,1.033033299833155727e+00,5.279946676780521431e-01,-2.674498345421660872e-01,4.925507754084795797e-01,-7.474461170893062674e-03,-1.719145494658779263e-03
3.348286585345025657e+00,1.018057738275851110e+00,5.253964536211407355e-01,-2.882774111681093432e-01,5.074149802800907993e-01,-6.096745454346158555e-03,-7.427878263785248156e-04
3.277399274414114494e+00,9.752735645526895425e-01,5.250483707001490918e-01,-2.922440457139911518e-01,4.937593381687590544e-01,-6.134915949246842054e-03,-2.365294557388912360e-03
3.199242279155471991e+00,9.648859307243392580e-01,5.201257314166968238e-01,-2.729073954817264891e-01,5.219079835776462284e-01,-2.781848098753865722e-03,-1.581826333032755388e-03
3.075463986824468421e+00,9.896435231284905765e-01,5.156923845950825980e-01,-2.428757028658196648e-01,5.085585290497144362e-01,-3.201275337534719746e-03,-8.129946728670204995e-04
3.211877695426886170e+00,1.031094225943004261e+00,5.167042344853967073e-01,-2.567018655906577740e-01,5.129888167971790036e-01,-1.540140829647471989e-03,-1.917504161961747450e-04
3.146277658331698923e+00,1.008485137780050112e+00,5.219269613055137480e-01,-2.160100906249596830e-01,5.065469584657051882e-01,-1.222991097696856776e-03,-1.922653232148960291e-03
3.063592215930398321e+00,9.828116780649549522e-01,5.238915382309963231e-01,-2.898260336482990640e-01,5.246964469048506219e-01,-7.776601532536055574e-04,-1.501657938779773962e-03
3.002869577822312230e+00,1.010616161740822250e+00,5.188157214996418354e-01,-2.590248717876650897e-01,5.540692989981529371e-01,6.333015807942728777e-04,-3.875967385773920965e-04
3.320301793788874356e+00,9.988585057794576727e-01,5.135292345707771489e-01,-2.480167031463174632e-01,4.567345970731777061e-01,5.429750968397460860e-04,8.676788421797520254e-04
3.329278246415078524e+00,1.055096447704327645e+00,5.129175698938699401e-01,-2.081905239043966294e-01,5.453941356197293810e-01,-4.797418837864479962e-04,3.246412561351975489e-04
2.981481534901342823e+00,1.062257818623570493e+00,5.094163648907551467e-01,-2.485311826825856163e-01,4.948324103550971742e-01,-4.063367186067937120e-03,-2.632559060290816204e-05
2.826303121995412226e+00,1.047279250114785398e+00,5.091905263312554997e-01,-2.431618982648582616e-01,5.015046639176715670e-01,-2.212045179897664630e-03,1.020208937734692293e-03
2.748449281222612228e+00,1.041614494763638321e+00,5.140391172486030724e-01,-2.530018075600499183e-01,4.937971948631683650e-01,-9.678211079791505800e-04,9.715726957983377571e-05
2.882634024737449341e+00,1.022246193751142007e+00,5.176728579823148824e-01,-2.220840165392116428e-01,4.697334611808779981e-01,7.044528735881828551e-04,-5.770420457315280976e-04
3.240396951853165675e+00,1.019001928880463481e+00,5.189418320874140678e-01,-2.675478003316603126e-01,4.528863364951620230e-01,1.679872273005415372e-04,-6.720156359664748312e-05
3.054117812301437418e+00,9.938531963297952965e-01,5.194371956797518841e-01,-2.527674018168260539e-01,4.846787481986961077e-01,-8.205489229418809526e-04,9.594669660850242265e-04
2.818984569442417598e+00,1.019705770306535308e+00,5.189535093327830584e-01,-2.623560533559263219e-01,4.408904276654636578e-01,-2.356278058902294345e-03,-4.742174357244666833e-04
2.803803355428786226e+00,9.907146002430036180e-01,5.155201262341710944e-01,-2.292307407671778652e-01,4.686975414969957732e-01,-4.996603195975675427e-03,-4.062278594323269531e-04
3.225452848728028954e+00,1.033453902759926102e+00,5.148618154861939189e-01,-2.127198331477477555e-01,5.043934404782466352e-01,-5.694130309560671739e-03,3.580804230830314321e-04
3.184993924076432670e+00,1.070899397476653636e+00,5.143262324811616049e-01,-2.566904663752455074e-01,4.127489398752888228e-01,-7.481114966739884839e-03,-8.850585075649599872e-04
2.992678253880471040e+00,1.049726893093115843e+00,5.200792067494967030e-01,-2.351682180379580378e-01,4.267183329002302017e-01,-7.339731229177452569e-03,-1.694350262356928566e-03
2.723841815671696587e+00,9.926782764626189692e-01,5.224360180154622446e-01,-2.729313900206763455e-01,4.184192475569785685e-01,-8.153684329353176261e-03,9.875898396134662974e-04
2.729139395608475738e+00,9.299850807196038405e-01,5.205782018972718861e-01,-2.386709692221497259e-01,4.473974602625741537e-01,-7.139190783374795707e-03,1.205370883926459250e-03
2.776580965900370401e+00,1.063546768068456272e+00,5.168042638547056811e-01,-1.957579958843723156e-01,4.943431198680824368e-01,-2.760188760579320236e-03,1.474994777762924682e-03
2.721668804365531713e+00,1.050613655040620653e+00,5.155408469726064924e-01,-2.505496027222253730e-01,4.668167058745206766e-01,-3.702546614296167889e-03,-2.273884692198867991e-03
2.829531943980246211e+00,9.919197912772103054e-01,5.171251445804905256e-01,-2.240559352634476087e-01,5.237966199533273803e-01,-2.379642506484562145e-03,-2.274467696143282411e-03
3.148748268398999350e+00,1.021269675608908800e+00,5.155265910725552736e-01,-2.106190180720289851e-01,4.792963145840759553e-01,-3.081942849931200348e-03,-9.488989221433928893e-04
3.288729608911605595e+00,1.005899854403208282e+00,5.198589027430017273e-01,-2.528627052880716986e-01,4.840544112858332637e-01,-4.657952189785090347e-03,-3.204250383833683220e-03
2.980706418620788334e+00,9.820659558269980716e-01,5.205747242293294885e-01,-2.350387169868990156e-01,5.106242288091650261e-01,-1.263134471836055862e-03,-9.122393453286194512e-04
3.126303510159484489e+00,1.036914337662192986e+00,5.201154369110192466e-01,-2.921581540554732404e-01,4.634822756951501588e-01,-9.000644091127895513e-05,-5.799580065719109768e-04
3.257670348223532741e+00,1.004207555369621030e+00,5.266184718078359417e-01,-2.520848082692329628e-01,4.546462497959834481e-01,3.591422610939157267e-03,-1.065191074616590386e-04
3.314017629504467877e+00,1.041391923178783374e+00,5.275124656555768565e-01,-2.311492984350854984e-01,5.051993968238739363e-01,-1.762525865821256517e-04,-9.222991465863831281e-04
3.069290765585487968e+00,1.078203215730788145e+00,5.244292370515585278e-01,-2.517275590559726051e-01,4.471647931797380626e-01,3.270763370044650078e-04,-2.419504625259753967e-03
3.073682169178409751e+00,1.039273431855873842e+00,5.241804793947331120e-01,-2.439759675698696673e-01,5.267365529198830831e-01,-6.349577152404301547e-04,-7.607937594766231437e-04
3.068020772329284718e+00,1.039994039522956548e+00,5.223154295617095100e-01,-2.464307860599113664e-01,5.152239604785899818e-01,-3.293170141287726522e-03,-2.969164535126733555e-03
3.070665091854676731e+00,9.640926337200803609e-01,5.222664676759927183e-01,-2.067298462058797526e-01,5.021933126212929643e-01,-2.759757174899560815e-03,-2.784505628183016508e-03
3.203712723371472837e+00,9.965430781237135660e-01,5.219164909353554149e-01,-2.391142365327064145e-01,4.903315045351838708e-01,-7.564553175070675740e-04,-1.760065744736683457e-03
3.141717914037583270e+00,9.954852866593311145e-01,5.217094881338908419e-01,-2.322210742858900612e-01,4.743140675210872903e-01,-1.323598868960684490e-03,-1.926771208509939649e-03
2.948798528185775591e+00,1.003737002692323133e+00,5.168382310263518464e-01,-2.426045836865760863e-01,4.683326469189497132e-01,2.442659251791567216e-04,-2.534698565786250475e-03
2.845470332996968388e+00,1.020212284614843590e+00,5.225970561816676296e-01,-2.545633209846184797e-01,4.476700138540461449e-01,-2.303717311916453001e-03,-1.654995085229696164e-03
2.705912504585735512e+00,1.088433445143325962e+00,5.208137705569231279e-01,-2.530953396986139192e-01,4.810995695326810706e-01,-4.669075571777987765e-03,4.264281681602715866e-04
3.016521243384269191e+00,1.068552640120250974e+00,5.177480686029610757e-01,-2.332543655460321552e-01,5.216431691747663857e-01,-9.219004442763412133e-03,-2.992940533779494920e-06
2.788350826066139376e+00,1.020221482303535820e+00,5.213454285150077583e-01,-2.503766445002212349e-01,5.299586311054411691e-01,-9.140782614853555296e-03,-7.708016692538055808e-04
3.070871523866832931e+00,1.049728041779896648e+00,5.186866719616474164e-01,-2.166960118292581561e-01,4.688068162158677832e-01,-2.722983030371329150e-03,-8.954301323128822324e-04
3.197198625105420522e+00,1.060208140827272549e+00,5.170526919496633012e-01,-2.305155847900872967e-01,4.721018006802242262e-01,-1.423725902952018745e-03,-1.445209492403809167e-03
3.088886346095652602e+00,1.031848663451624182e+00,5.133025486210968102e-01,-2.153211263956074373e-01,4.268746053424493647e-01,-5.139237558159385523e-03,-3.939529709885494237e-04
3.178561710797105366e+00,1.124510654888978278e+00,5.134773283904856545e-01,-2.019096830802047660e-01,4.714248108667760673e-01,-3.529671980040006898e-03,4.925069701090350723e-04
3.212917770708354936e+00,1.055173354579420852e+00,5.121501307294357153e-01,-1.806219644588460960e-01,4.321876872978592798e-01,-3.471067711464645867e-03,8.797489405295444041e-04
3.283774124767107949e+00,1.014046285064129860e+00,5.171597192892741779e-01,-2.175372162675858201e-01,4.560099036449755117e-01,-5.832567199158991689e-03,8.365436303208497988e-04
3.126346735013043610e+00,1.042893628559317554e+00,5.095283795403272586e-01,-2.312419177349834265e-01,4.420478206992030645e-01,-6.494130163108683546e-03,3.484824536742086080e-04
3.208715439781438139e+00,1.071034255852443717e+00,5.128797328825606128e-01,-2.263617836442843034e-01,4.458521360020138991e-01,-5.273577221370054011e-03,-8.845595833682477370e-04
3.135987530985190119e+00,1.019859528451540154e+00,5.141435236964113642e-01,-2.774963398188911579e-01,5.061936684069925363e-01,-1.338444928256592951e-03,-3.657090693236674439e-04
2.712975292944401318e+00,9.834087181630356556e-01,5.072796710458001845e-01,-2.554153383841069047e-01,4.968196610132307733e-01,-1.287282701829559691e-05,-7.379153585521027337e-05
2.943922981153198393e+00,9.818360138597308495e-01,5.060161729058564317e-01,-2.684097866996021930e-01,5.556483494822392899e-01,2.042102720671146957e-03,-5.491884634245411878e-05
2.964702477468486919e+00,1.032114982219174637e+00,5.113649776912260192e-01,-2.350441518772602434e-01,5.577925209626947156e-01,8.212873182188461024e-04,-7.836960611186315987e-04
3.057281819735814477e+00,1.080606149607911126e+00,5.074899333662461487e-01,-2.006261527245564169e-01,5.750542321591521899e-01,8.172399519662433423e-04,-1.229090509795872357e-03
2.976527215019018513e+00,1.071719259269857227e+00,5.084396518478937477e-01,-2.054969581014388369e-01,5.434984579861404930e-01,-2.264202977000989540e-03,-1.830817775470594197e-03
2.994231219637225383e+00,1.068927700584024310e+00,5.089328669492533264e-01,-2.141101651236332060e-01,5.160988130455070877e-01,-1.921041532018687419e-03,-1.297418877841910977e-03
3.140093381528433980e+00,1.074402677015758645e+00,5.063667037834864715e-01,-1.937288357559172336e-01,5.350180148479364295e-01,-3.723275368554997133e-03,7.207253943545218248e-05
3.232357537102939826e+00,1.024616015695068993e+00,5.110333636631148035e-01,-2.287869930730552226e-01,5.375260188221552271e-01,-1.783951100759765531e-03,-6.740566214383324868e-05
2.937536509386005079e+00,9.996364944279558795e-01,5.116869878831572516e-01,-2.015948974671668559e-01,4.666574976833631760e-01,-3.141931651356455035e-03,5.258057929423724190e-05
3.242179545116086192e+00,1.022605614458016454e+00,5.220251253583564344e-01,-1.860249508325849954e-01,4.478949268449763377e-01,-1.235803071889408650e-03,6.506494159333302014e-04
2.937201528423848185e+00,1.025662879463622001e+00,5.183608975616378345e-01,-2.165152820794893629e-01,4.152063546378768621e-01,-2.536485213865757784e-03,-1.517111304264146887e-04
3.192375929535451462e+00,1.016362577554286606e+00,5.138239474086898628e-01,-2.346760717239625427e-01,4.755764773774067700e-01,-6.046744876500899368e-03,-7.457284244563916649e-04
3.260851805764676925e+00,1.058220906744035794e+00,5.212184921593636666e-01,-2.246117196918243630e-01,5.159728418084016388e-01,-6.483328174155014202e-03,-1.582643138287382961e-03
3.105682745816655377e+00,1.011055907684256461e+00,5.147795661922972554e-01,-2.432851651763806022e-01,4.776325861056356925e-01,-3.846028993944028244e-03,-1.251940141763584809e-03
3.059870723177466001e+00,1.068350398458731476e+00,5.155900756621254466e-01,-2.310102253076001810e-01,4.752768574934357337e-01,-4.110146751908142805e-03,-3.899028508983445364e-04
3.050751900732935784e+00,1.052308794320154783e+00,5.140870946499266347e-01,-2.202565338250850879e-01,4.966202528462086985e-01,-6.237274810599420169e-03,-3.081007687858126334e-04
3.041552939525210775e+00,1.088122388747964298e+00,5.128020220484322822e-01,-2.538206408482208132e-01,4.448913804700205255e-01,-2.314134906455816900e-03,-8.880126742479206060e-04
3.004950412861075115e+00,1.043409750401311564e+00,5.136525048888787026e-01,-1.783428660011935063e-01,4.844412593961434088e-01,3.101464647102086716e-03,2.504255577661784879e-04
3.158684639200670219e+00,1.068144853611053158e+00,5.122964075318283683e-01,-1.909875211572029663e-01,4.592101850936914920e-01,1.497624635785314287e-03,2.287517834220537030e-05
2.878880492169857863e+00,1.096840376522505656e+00,5.147650764784786892e-01,-2.061629161999656012e-01,4.207756906999004509e-01,-3.399914359815871950e-04,4.317613728350248046e-04
2.865848786334463494e+00,1.056558060678935984e+00,5.142644112388043975e-01,-2.205341266172256010e-01,3.933032851770269511e-01,-1.349347869428712708e-03,-5.720205435506332294e-04
3.071716933128946891e+00,1.059401783981605005e+00,5.148648925958982936e-01,-1.849355006387315148e-01,4.532472651416505904e-01,-1.384753014102358239e-03,3.110239721098107869e-04
2.998720499449195387e+00,1.018647091938129412e+00,5.128706082963380153e-01,-1.819323004180792847e-01,4.227072853504799665e-01,-3.958106879621827064e-03,-1.230915495685648304e-03
2.947683530739177105e+00,9.945915343511104734e-01,5.119782162571767659e-01,-2.101720303254935585e-01,4.906070060870042493e-01,-6.908535507511536639e-03,-1.435676558990344343e-03
2.696210373896949175e+00,1.090024167806643351e+00,5.118094710585897600e-01,-2.148040144669032814e-01,4.319648170461829473e-01,-8.717472972266241890e-03,4.435227201925796316e-04
2.687471134925133676e+00,1.055667389514205246e+00,5.112688359355370693e-01,-2.227949294680048598e-01,5.021178262055148167e-01,-6.486444962388363510e-03,-3.303639462508407799e-04
3.241489306053940034e+00,1.053705661755508061e+00,5.141008242159635921e-01,-2.259061475909774908e-01,4.436511045056448777e-01,-8.737020868424009643e-03,-2.609082570579903618e-04
3.180768655298685577e+00,9.822912570010382538e-01,5.147392860671990977e-01,-2.334987189481610437e-01,4.558982846252153665e-01,-7.794508190077840092e-03,2.765343021465945200e-04
3.008603165078794550e+00,1.011048836964650421e+00,5.155091431870939545e-01,-2.393439748375005005e-01,4.623972086008052984e-01,-6.695697349792595517e-03,4.242731377098866476e-04
3.233601678415128688e+00,9.605572627338586633e-01,5.192194021555015526e-01,-2.580007603993711429e-01,4.696118135007512628e-01,-5.794350284361870183e-03,3.826721393162397762e-04
2.723300440336543726e+00,1.011516325758953228e+00,5.175243826854099005e-01,-2.051106047689179035e-01,4.448223658827962224e-01,-5.813413620518335413e-03,1.160251819185744793e-03
2.908334929861716045e+00,1.103155904181770008e+00,5.189044021703569376e-01,-2.020569861852476445e-01,4.786183116829011430e-01,-4.693650847278053873e-03,-3.531575517164288296e-04
2.886601353070260778e+00,1.105443345579626424e+00,5.203354703481447574e-01,-2.341579833114290077e-01,4.965358352897431549e-01,-2.369927020092824077e-03,-1.208697139608914169e-03
2.874564468198967493e+00,1.009181191808537603e+00,5.195370078008710868e-01,-2.011660773483206766e-01,4.886067924503817994e-01,-2.442409010018113062e-03,-7.113437586160933608e-04
3.223539324624678404e+00,1.117082611527299596e+00,5.166688865233172168e-01,-2.028171432090546955e-01,4.416274225875325143e-01,-4.074720938516056094e-03,-1.563358154085939472e-03
2.899434337758131086e+00,1.038441605503107157e+00,5.175405783921924741e-01,-1.920633213437594466e-01,4.078040650097214948e-01,-1.529041079762985577e-03,-7.949124688499510996e-04
3.031233899149440969e+00,1.055508093390827629e+00,5.159146681076086649e-01,-2.066506018926022314e-01,4.190701862860692906e-01,-1.948708567032542182e-04,2.055432406590906175e-04
3.188135073431231703e+00,1.088348156460776428e+00,5.145104828552904408e-01,-2.189145318127662942e-01,4.254438592449373280e-01,5.182027042239004903e-05,-7.356861725693967504e-04
3.424631046186155547e+00,1.041799086184676648e+00,5.129680993753875651e-01,-2.220569696841449558e-01,4.816987417861999243e-01,-1.523163342114691732e-03,-5.545934450398009447e-04
2.844238341363606537e+00,9.819378065537108791e-01,5.158630226649084660e-01,-2.129923202143050864e-01,4.318712942041279534e-01,-1.244802335824333334e-03,-1.158732661418436288e-03
2.937156707710093961e+00,1.058400148745971991e+00,5.149790707314088056e-01,-2.189601849244686704e-01,5.099294549232542550e-01,-1.716893021763178108e-04,3.669680733887150412e-04
3.142501684972700104e+00,1.049828902232691652e+00,5.122492378104981370e-01,-2.081816226800859704e-01,4.580472702384351114e-01,-7.768052700566669029e-04,-2.336799160129648771e-03
2.878804600735118679e+00,1.082483404977486519e+00,5.131684268143041905e-01,-2.123381877333369583e-01,4.566730018465308127e-01,-1.014499109817779523e-03,-7.354856707632690619e-04
2.910940429088486159e+00,1.049615701240431243e+00,5.163501500399158006e-01,-2.302218810362831602e-01,4.910354133726064774e-01,-2.977632773023028423e-03,-3.330719070329530283e-04
