,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_subj.507740391,1.530621629,0.132204967,1.207121086,1.467373717,1.554620816,1.620019575,1.733675868,0.001733874
t_subj.514268702,1.385993724,0.016166335,1.349238508,1.378112065,1.388532921,1.397036241,1.408743081,0.000277669
t_subj.522579064,1.100704152,0.467780108,0.427885214,0.742443225,0.994788753,1.417211106,2.128555983,0.005381537
t_subj.534449063,0.504357096,0.098140588,0.29832642,0.439507744,0.510326514,0.575525021,0.678569273,0.001349626
t_subj.539422517,1.427134889,0.66743641,0.567317257,0.991306142,1.303363444,1.691910441,3.146654452,0.015046998
t_subj.546064836,1.514401942,0.048542066,1.426333462,1.483273989,1.507641522,1.544626161,1.610858272,0.00093934
t_subj.561564728,0.957830699,0.146246445,0.658929162,0.858697324,0.962137133,1.066896823,1.215963541,0.001777743
t_subj.563121476,0.950933003,0.010520134,0.927617476,0.944616865,0.952127519,0.958275913,0.968506797,0.000149631
t_subj.578711405,1.235052402,0.007487385,1.218023493,1.230828772,1.235976256,1.240348556,1.24706167,9.91E-05
t_subj.584470675,2.727913489,0.352238933,2.077043489,2.535554317,2.714903847,2.890562133,3.691744169,0.007030146
t_subj.586071473,0.609360349,0.142659524,0.325694448,0.51232088,0.610171225,0.709746966,0.882768173,0.002060506
t_subj.589703985,0.991586005,0.026032174,0.903500203,1,1,1,1,0.002516416
t_subj.605713945,0.982496595,0.00565093,0.969278891,0.979346322,0.983184662,0.986517336,0.991265232,6.79E-05
t_subj.626227255,0.614884278,0.123084285,0.357905429,0.534672758,0.620535746,0.703346775,0.83855822,0.001460966
t_subj.628308431,1.277811145,0.086582167,1.109124268,1.229337871,1.278723974,1.32292439,1.480628473,0.000929253
t_subj.630235377,0.888463833,0.025101146,0.832178366,0.873431438,0.891376185,0.90652158,0.929999311,0.000303471
t_subj.642346147,1.004117055,0.005316335,0.989009435,1.002702425,1.005475771,1.007496715,1.010361897,9.49E-05
t_subj.650974545,0.889185861,0.032120502,0.816427597,0.869996584,0.892901055,0.912489181,0.94091317,0.000467016
t_subj.652231699,1.47853612,0.056998968,1.35149141,1.444760266,1.484759782,1.519401699,1.571122585,0.000661696
t_subj.657894484,1.444272466,0.051290959,1.32910633,1.413988659,1.44972479,1.481221991,1.528033037,0.000639394
t_subj.664438269,0.835333711,0.14234478,0.534196376,0.741607415,0.844321764,0.935791246,1.087432624,0.001809667
t_subj.673728725,0.720082125,0.203283107,0.381718053,0.576272522,0.693992095,0.842994378,1.176832248,0.002329842
t_subj.683861923,1.374466826,0.033592992,1.298118681,1.355412085,1.377919625,1.397248021,1.428092309,0.000476538
t_subj.696039965,1.292218256,0.32918003,0.598146104,1.099083794,1.374434792,1.508979244,1.824282104,0.004796843
t_subj.716236442,1.324286447,0.231646334,0.921450634,1.182115083,1.30317971,1.444888399,1.81329713,0.002852979
t_subj.717256200,1.294644934,0.186285315,0.889307886,1.180476458,1.309161702,1.426855469,1.616185119,0.002258099
t_subj.718176674,1.141734713,0.039039811,1.048341449,1.120340972,1.141575867,1.166721095,1.209775894,0.000513679
t_subj.720435955,0.95235793,0.112437404,0.703974476,0.883467762,0.961738006,1.032701321,1.142338785,0.001370943
t_subj.733093513,1.252528393,0.079594157,1.07616547,1.204373765,1.26119742,1.310317787,1.380870239,0.00121895
t_subj.749079099,1.186961998,0.101895807,1.07089664,1.118468993,1.144578097,1.216904811,1.393346764,0.008072119
t_subj.755075290,0.979928269,0.003984587,0.970709997,0.977545887,0.980365314,0.982767776,0.986506095,5.20E-05
t_subj.770588123,0.763357955,0.057029909,0.638025798,0.728711906,0.769391759,0.803805527,0.858552178,0.000659332
t_subj.778697233,1.343165184,0.036432531,1.260259662,1.322154232,1.347239945,1.368838745,1.402817921,0.000523708
t_subj.779970594,0.899952326,0.032418868,0.826153827,0.880744634,0.904073004,0.922856568,0.951975168,0.000543566
t_subj.789515489,0.750638905,0.167988157,0.428044306,0.638917469,0.747946884,0.86096504,1.090442544,0.00172966
t_subj.796639530,1.07318329,0.138895591,0.884404261,0.951220095,1.006463124,1.219160642,1.263603012,0.006597238
