,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.909861321,0.025314536694786612,0.06751836246135136,-0.10629066312040826,-0.01976763876698774,0.024935162795714658,0.0704286990783492,0.15989860736805223,0.0009686756847664282
v_Intercept_subj.910114803,-0.040135008517942564,0.054699296710893505,-0.15098782714060857,-0.0760776776715916,-0.04006064040517503,-0.002474462313225359,0.06771561312183128,0.0009439823397991694
v_Intercept_subj.911960296,0.010600813985481298,0.09941230676655467,-0.18105322248463784,-0.05508273113835405,0.008855905333967046,0.07593355080307468,0.20738317870774847,0.0016904366899530578
v_Intercept_subj.923162466,-0.14073617460578858,0.09489853906075736,-0.33407468575293253,-0.20331412800523166,-0.1387222758069188,-0.07577425833187384,0.04067881546925056,0.001676790423192694
v_Intercept_subj.931420970,0.006791780124160199,0.06749272128784509,-0.12272165268596753,-0.03855648850059372,0.005877501404045565,0.05056962447576038,0.14411497205213933,0.0010587127260882098
v_Intercept_subj.933260573,0.3580655002454767,0.09759774621620425,0.1741615596332927,0.29112508135719883,0.3567427613750423,0.42117655342720844,0.5494217876441777,0.0027449223533323472
v_Intercept_subj.945098209,0.05918652979808005,0.09285624114053521,-0.11701149028960169,-0.004773490699475247,0.059483388824795785,0.12019922389145954,0.25069244679115466,0.0016216503892039103
v_Intercept_subj.949645864,-0.004530200707694867,0.10348951008948187,-0.20785474226466127,-0.07433973080725546,-0.0029076532188216098,0.06288185931248796,0.19968214811778728,0.0016976317972236781
v_Intercept_subj.949879914,0.006200905025499949,0.09777387295088437,-0.1871677443270607,-0.06125205054079039,0.005037327123035812,0.07216930784798731,0.20083792966262326,0.0016479518602010002
v_Intercept_subj.956660069,0.015170536777612414,0.09362599285227582,-0.17255049513112047,-0.04706407657728781,0.014537654699762259,0.07750432969825775,0.1951296263325778,0.0015950985260616563
v_Intercept_subj.961875421,0.0012128719573623178,0.07325720885539892,-0.14447506513911426,-0.046610018918007375,0.0020335303769897506,0.050057633459209994,0.14603652424046476,0.0009152630231449514
v_Intercept_subj.964326783,0.003692524025495009,0.05788767465960138,-0.10732697176148792,-0.03559313494302045,0.004025332239634305,0.04280499171720385,0.11650161253858163,0.0009015631660933571
v_Intercept_subj.968634301,-0.044000134167745376,0.08564318706980674,-0.21674235815135368,-0.09995738037843022,-0.044415947390534824,0.012010276855390578,0.1244140791660247,0.001360359102318306
v_Intercept_subj.971172922,-0.0116662315163764,0.10456554058319703,-0.21926070886615667,-0.08359297843260965,-0.012715143420324648,0.05928193103339757,0.19040778258642205,0.0016147794282068007
v_Intercept_subj.977170877,-0.026979011654396926,0.057910083779658304,-0.14353040820350638,-0.06466692096575045,-0.025925924622836216,0.012254011159088418,0.08504210292209913,0.0009587623649426382
v_Intercept_subj.979660929,-0.026809289864841292,0.06472155501565863,-0.15809721345861563,-0.07003614553753129,-0.025750014060321097,0.016938329532402846,0.09902615216450833,0.0011072036794492934
v_Intercept_subj.984661157,0.0006064975726252587,0.09823949977685616,-0.190423867590172,-0.06519980208275895,0.0005865702764281389,0.06700282962471815,0.1941498409880354,0.0015953668441954015
v_Intercept_subj.985750851,-0.02803722601409535,0.05537214142651445,-0.13458279127532846,-0.06729164963823027,-0.027046407188136556,0.009714405280605937,0.0807551904726493,0.0008766348341480221
z_Intercept,0.5162303872107114,0.004536372242895487,0.5073946752941085,0.5131392842035568,0.5164054545286625,0.519266811015094,0.5251004438892135,0.0002491344993203184
z_Intercept_std,0.06438614044435341,0.027940914010051138,0.012441426394634775,0.04471407928498588,0.0637950857618743,0.08466462596737231,0.11983001116454085,0.0023121784141614653
z_Intercept_subj.2884955,0.5125315553165599,0.0163661256359632,0.4771872022985687,0.5027761644621764,0.5139197304167648,0.522913122648108,0.5434309906817395,0.00041521547650671183
z_Intercept_subj.3964964,0.5065258952526317,0.017118713426934638,0.46774420043651416,0.49666158606500443,0.5085455597993509,0.5180708379995518,0.5352844919679784,0.0006536956981805282
z_Intercept_subj.12919430,0.5170283418250995,0.01593724909891848,0.48338670949295315,0.5075293416994221,0.5174495230055262,0.5262091027990917,0.5502898452498631,0.0003214164366304536
z_Intercept_subj.34984274,0.5186881320943738,0.016572720753666496,0.484414732336595,0.5087283704838493,0.5185752655402104,0.5283651641758398,0.5523397963866741,0.00037643395785888137
z_Intercept_subj.41833230,0.5086258241146802,0.016757553651561768,0.4713882449069241,0.49926944784804955,0.5107169137683545,0.519537195952062,0.5382963419666914,0.0005913831179703624
z_Intercept_subj.43020357,0.5195774992332091,0.01591203663533754,0.4894309807981385,0.5097612702164749,0.5189968514523471,0.5284945539168728,0.5535345429354169,0.0003671793830561235
z_Intercept_subj.48595352,0.5366639766053546,0.02341028123413631,0.5028713081407226,0.5206534169674605,0.5315170196180327,0.5489521195558068,0.5930386207077166,0.001258696997506576
z_Intercept_subj.48977487,0.513681078058562,0.01625575181013041,0.4786537498977658,0.5042832053967845,0.5147586145451067,0.5236564729955833,0.5441908335507458,0.00039168290256835455
z_Intercept_subj.56470734,0.5127523814500556,0.01574556318350262,0.4789434945492291,0.5034731291515692,0.5138698273676697,0.5224741691809934,0.5427831019104417,0.0004169095358789122
z_Intercept_subj.74263281,0.5084169134533422,0.016852681639400846,0.4712038571337791,0.4983906580056848,0.5108177115033063,0.5200049958933292,0.5370096137303947,0.0005755794219930235
z_Intercept_subj.75969320,0.5291676923671367,0.017956906750735527,0.49938503028537506,0.5172627433657203,0.5264179757026213,0.5397192574988802,0.5715436668220305,0.0006999586587072012
z_Intercept_subj.92774005,0.515241856182764,0.015609425180733813,0.48240265916826175,0.5057448468649456,0.5156869438373964,0.5248418960049795,0.5473889031587263,0.00032955745126689854
z_Intercept_subj.96226407,0.5146282797877038,0.016864867123294748,0.47851218361728953,0.5049706982116952,0.5155460500587637,0.52471846782977,0.5486879519019839,0.00035977179425084494
z_Intercept_subj.97123322,0.5150313736780475,0.015587896922651044,0.4819598773866598,0.5057385016499627,0.5156805401503431,0.5243205375661576,0.5463178852207832,0.0003281956739631132
z_Intercept_subj.100416772,0.5198358591170704,0.016459309761149725,0.485791776875973,0.5102658233339312,0.5192562278584247,0.5287506577386211,0.5563072863016759,0.0003880609668708827
z_Intercept_subj.102783161,0.5184592546564311,0.015767991382980368,0.4858730344466273,0.5090636662029924,0.5182260415915219,0.5274736263847927,0.5510561224488579,0.000327504679087181
z_Intercept_subj.103303422,0.5132327767579948,0.017810391823339478,0.4727631552287351,0.5035563726471383,0.5147384711872398,0.5238382596157011,0.5468162098246068,0.00041150771818921576
z_Intercept_subj.120939072,0.5154874788708266,0.015856776873900146,0.48311683872881317,0.5062098362705583,0.5158046345862375,0.5250470048457626,0.5467754450851662,0.000357671461595884
z_Intercept_subj.129490812,0.5165123587564484,0.015456786941147587,0.48498639390797954,0.507026006783797,0.5167806454838757,0.52562305126896,0.548787714465407,0.00033494279312674355
z_Intercept_subj.130271607,0.5087122216844768,0.015979834471377505,0.4727824321091566,0.4994438111167295,0.5101245428002043,0.5193850825245108,0.537415422516457,0.0005119347673418327
z_Intercept_subj.130941034,0.5147286556794438,0.015018169930375823,0.48323635208263577,0.5055537372853315,0.5155084670708697,0.5238914653618737,0.5449348611656675,0.0003013844354864174
z_Intercept_subj.134057190,0.5146574237347935,0.016538581396070253,0.4795243025250492,0.5051595169622533,0.5152683583634144,0.5246153562261701,0.5480382540592292,0.0003569373188834423
z_Intercept_subj.147547787,0.5191410539068151,0.015990975457326397,0.4875526330897023,0.5096311685866625,0.5187896022330107,0.5283756469228159,0.5527951444535383,0.00029774804444961247
z_Intercept_subj.148334112,0.5152986714605785,0.01631557599078573,0.48005436584466954,0.5060401097241365,0.5159768540949893,0.5251171309977617,0.5471765677171889,0.0003648761095368804
z_Intercept_subj.176326342,0.5169452684409831,0.016347038040333266,0.48386418762558625,0.507157602014421,0.5173613198033589,0.5261092222940109,0.551360194772248,0.00031597615273613736
z_Intercept_subj.189660560,0.515100598765463,0.01794734489559003,0.4772458234113343,0.5048577984827064,0.5155015706515816,0.5254972482682849,0.5526011633903989,0.0003593465162339158
z_Intercept_subj.192065971,0.5210471108039457,0.01654435100851829,0.488715620442179,0.5111461043886902,0.5203624376770339,0.5300121499144328,0.5563208650111321,0.0003638273492039508
z_Intercept_subj.218675715,0.5068486031444169,0.017729666553194256,0.4657063899741939,0.49665539889629234,0.5087380452775007,0.5189833286144611,0.5368664204353663,0.0006419853209033357
z_Intercept_subj.224184422,0.514543746766385,0.015969328391911907,0.4815888581273116,0.5050615321586633,0.5151008380541067,0.5239659058255828,0.5472160137958747,0.00036252715289980476
z_Intercept_subj.224557592,0.5261209145269028,0.017494525107908505,0.49525942087654473,0.515287248269257,0.5240744718935705,0.535385865510629,0.5673052763888445,0.0005639146606292544
z_Intercept_subj.245315813,0.5038840565453214,0.018558366756194416,0.45957292419245055,0.4938197974166569,0.5062629154793946,0.5168610620189916,0.5340107511681901,0.0007751495911253612
