,mean,std,2.5q,25q,50q,75q,97.5q,mc err
t_std,0.4896938175675941,0.05958465026692865,0.37333849494511234,0.44998515730943733,0.48905233931812553,0.5286264461472633,0.6092600497645138,0.0017784053205146932
t_subj.2884955,0.9473836434512838,0.09775511844752036,0.7410960528023727,0.886227753023278,0.9516143183351443,1.013776580471399,1.1313467345568546,0.001015790278658481
t_subj.3964964,0.927862873007307,0.016437397048936816,0.890204211442244,0.9181209571309771,0.929632583780635,0.939696295336238,0.9548505831155114,0.0002464993173807432
t_subj.12919430,1.1448149964951055,0.15715983472895786,0.8026833022629197,1.0483636301776005,1.158755065735198,1.2547471521738205,1.411460366117366,0.001660660926428877
t_subj.34984274,0.9499900611602912,0.11586331297998848,0.7257940110013096,0.8758837493782978,0.9469729128234,1.019233483303318,1.1890902589599623,0.0012072031678595466
t_subj.41833230,0.6526971262293715,0.0937684668663241,0.44495212303042136,0.5941879972599513,0.6606023310619178,0.7201868531087849,0.8112204410667964,0.0012358700025565353
t_subj.43020357,0.93202677204844,0.021880156777620268,0.8823782365804053,0.919106631886347,0.9343981357856717,0.9473743271860285,0.9678169409742475,0.0002416768042543449
t_subj.48595352,0.7187694727916204,0.16448609481857765,0.38120046528336304,0.6094163372282838,0.7244989662708162,0.8355497304737695,1.018416694487313,0.002629915316135871
t_subj.48977487,1.2968953143379285,0.04057424603269433,1.2176107105963168,1.2723772877745712,1.2962744317132164,1.3187381388596446,1.3823526815529492,0.000563693918704001
t_subj.56470734,0.7921814364921672,0.07089584024359828,0.6280440326925346,0.7504603878643008,0.8006678579603623,0.8435653327758542,0.905851107496354,0.0011818404366624215
t_subj.74263281,1.7576189415218826,0.14771284403932985,1.4106133737726676,1.680607530780913,1.7857389148491927,1.8589497027943045,1.9904638145815439,0.0019468002214592904
t_subj.75969320,0.8681690209836254,0.029370793370075702,0.8024163085946946,0.8509053156241618,0.8714321519548698,0.888863548402781,0.9168666101539673,0.000466092558197518
t_subj.92774005,0.8173196190803901,0.12442810241486667,0.5542446647673586,0.737710645224751,0.8278365233029855,0.9072797388452296,1.0305732453012864,0.0017487964389258932
t_subj.96226407,0.8128470229316421,0.1858278646170792,0.42897695328130686,0.6896874889136939,0.8205811699645295,0.9437616361999287,1.1519797971888606,0.00229837558503661
t_subj.97123322,0.9730951014049685,0.004861709285459857,0.9621427915188703,0.9702792446778765,0.9735650779901129,0.9765206103075471,0.9812198826534009,6.416558446752544e-05
t_subj.100416772,0.9547925594276918,0.2077512171456373,0.49430703531775433,0.8281754608260355,0.9754952632394515,1.103069370110457,1.3081624582396463,0.0026025357606956558
t_subj.102783161,0.9430325363436521,0.012244837540128306,0.9155271011937969,0.9357656659835842,0.9443014429981139,0.9517056698973126,0.9632606247295359,0.00014772652713023496
t_subj.103303422,0.9999999999999998,1.1102230246251565e-16,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0
t_subj.120939072,0.688076505794177,0.09463823881432604,0.47904663919554347,0.6311189315472254,0.6979208392483782,0.7551927089432205,0.8475450662125006,0.0012821195307897665
t_subj.129490812,0.8973005713394101,0.03241429877950182,0.8224211427227718,0.878351507934385,0.9011561647831652,0.9202208982487787,0.9493637042154648,0.0004587496097009459
t_subj.130271607,0.9811153995419954,0.004020205641125772,0.9718838673695587,0.9787508631741239,0.9815659741219935,0.9839572272950526,0.9877035923467851,4.9350934942944855e-05
t_subj.130941034,0.893150694176852,0.021354776262811893,0.8465768149336566,0.8802677614012868,0.8953857274361495,0.9082540168674545,0.9284258140515922,0.00030263090614897055
t_subj.134057190,0.9944728786380351,0.2317772279481571,0.5254555412283054,0.8059705095016874,1.0487681424700401,1.1689853241791495,1.354770849155053,0.0028242845415422197
t_subj.147547787,1.317863548410471,0.020648442631390627,1.2673621866935976,1.310869596544522,1.3238359507472746,1.3320386396767803,1.3434971401735853,0.0003275267167393052
t_subj.148334112,0.7667169350975139,0.12467029643656706,0.4930360482059558,0.6901074354151475,0.7756801111273743,0.8571254752108857,0.9788259117407089,0.0015509973754607778
t_subj.176326342,1.302226492443653,0.03451985237168951,1.2364583189992608,1.282634119350587,1.3016426978932496,1.3180771425556514,1.3943004853687564,0.0005009793846071301
t_subj.189660560,1.6228301026937562,0.701413826362545,0.5300902025551711,1.1007805235252281,1.5104947902321155,2.062362930210364,3.2257709816204194,0.010142827165598433
t_subj.192065971,2.599087470198157,0.4749060585322276,1.2044679894281716,2.492603578304724,2.7020697774836036,2.886562366388623,3.1889593620424694,0.008919177058738615
t_subj.218675715,0.9392186266878285,0.23920997261538243,0.6476155037267319,0.817186067102473,0.9070556566030711,1.014736084528018,1.268130952849614,0.019184833401095367
t_subj.224184422,0.9229391397755167,0.1208740186103944,0.6486814117389967,0.8511637776255043,0.9344391151724802,1.0084680284667864,1.1211291459800452,0.0016332422844258891
